min;id;players;playersList;totalRemainingTokens;totalUsedTokens;totalIdeas;rootIdeaId;totalItems;totalComments;totalIdeasWithBets;InnovNationGraph;playerId;playerRemainingTokens;playerUsedTokens;playerIdeas;playerItems;playerComments;playerVotes;playerTimeSinceAction;playerBestIdeaScore;playerItemUsage;playerIdeaUsage;playerCommentUsage;playercreativite;playerpertinence;playerpersuasion;playeradaptation;rankcreativite;rankpertinence;rankpersuasion;rankadaptation;itemCreationTime;ideaId;ideaOwnerId;ideaCreationTime;ideaDepthMin;ideaDepthMax;ideaItems;ideaComments;PositiveComments;NegativeComments;PositiveProportion;NegativeProportion;NulProportion;ideaVotes;ideaTokens;ideaTokensMax;ideaShortLength;ideaLongLength;ideaParentsId;ideaParents;ideaParentItems;ideaParentItemsMin;ideaParentItemsMax;ideaParentComments;ideaParentCommentsMin;ideaParentCommentsMax;ideaParentVotes;ideaParentVotesMin;ideaParentVotesMax;ideaParentCreationTimeMin;ideaParentCreationTimeMax;ideaParentItemMean;ideaParentCommentsMean;ideaParentVotesMean;ideaParentCreationTimeMean;ideaHasSameOwnerParent;ideaSameOwnerParents;childrens;commentId;commentIdeaId;commentOwnerId;commentCreationTime;commentSize;commentRank;voteTokens;voteValence;voteInceptions;voteOutceptions;persuasionGraph;tokenGraph
13;13;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];113;97;45;1;0;103;0;[];13;10;0;0;0;0;0;737;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
13;14;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];113;97;45;1;0;103;0;[];14;2;8;2;0;14;8;3;0;0;1;0;1.0;27.0;14.793650793650794;0.0;15.0;1.0;1.0;19.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
13;15;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];113;97;45;1;0;103;0;[];15;10;0;0;0;0;0;723;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
13;16;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];113;97;45;1;0;103;0;[];16;5;5;3;0;5;3;5;0;0;0;0;2.0;19.0;2.6666666666666665;3.1666666666666665;11.0;4.0;6.0;5.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
13;17;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];113;97;45;1;0;103;0;[];17;0;10;3;0;8;2;53;0;0;4;0;11.0;28.0;5.0;0.0;6.0;2.0;4.0;20.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
13;18;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];113;97;45;1;0;103;0;[];18;5;5;3;0;5;3;145;0;0;1;0;12.0;19.0;0.0;0.0;3.0;5.0;19.0;20.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
13;19;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];113;97;45;1;0;103;0;[];19;6;4;1;0;5;4;37;0;0;0;0;2.0;2.0;-2.0;1.0;11.0;12.0;20.0;12.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
13;20;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];113;97;45;1;0;103;0;[];20;6;4;1;0;4;1;70;0;0;0;0;0.0;0.0;2.9;8.238095238095239;20.0;20.0;5.0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
13;21;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];113;97;45;1;0;103;0;[];21;0;10;2;0;3;2;139;0;0;1;0;0.0;0.0;0.0;10.0;20.0;20.0;19.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
13;22;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];113;97;45;1;0;103;0;[];22;8;2;3;0;2;1;229;0;0;1;0;1.0;0.0;0.0;1.0;12.0;20.0;19.0;9.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
13;23;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];113;97;45;1;0;103;0;[];23;8;2;1;0;1;1;236;0;0;4;0;7.0;0.0;0.0;0.8999999999999999;6.0;20.0;19.0;10.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
13;26;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];113;97;45;1;0;103;0;[];26;10;0;0;0;0;0;631;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
13;43;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];113;97;45;1;0;103;0;[];43;0;10;1;0;3;2;137;0;0;0;0;0.0;4.0;0.5;6.0;20.0;11.0;9.0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
14;2;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];109;101;47;1;0;112;0;[[2:180:898:[158]:12]:[6:12:180:898]:[5:180:158:898]];2;10;0;4;0;0;0;818;0;0;13;0;0.0;0.0;0.0;0.0;5.0;5.0;5.0;5.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
14;4;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];109;101;47;1;0;112;0;[];4;5;5;11;0;14;9;2;0;0;8;0;13.0;4.0;5.5;0.5138888888888891;3.0;12.0;3.0;13.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
14;6;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];109;101;47;1;0;112;0;[];6;4;6;1;0;3;2;143;0;0;1;0;7.0;12.0;0.0;1.5;7.0;9.0;19.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
14;8;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];109;101;47;1;0;112;0;[];8;6;4;1;0;6;4;111;0;0;1;0;11.0;8.0;0.6666666666666666;1.8333333333333333;6.0;10.0;8.0;7.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
14;9;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];109;101;47;1;0;112;0;[];9;1;9;2;0;8;6;38;0;0;0;0;3.0;27.0;1.5;1.0;9.0;2.0;9.0;12.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
14;11;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];109;101;47;1;0;112;0;[];11;5;5;2;0;13;6;14;0;0;0;0;4.0;12.0;12.25;6.5;8.0;6.0;2.0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
14;12;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];109;101;47;1;0;112;0;[];12;0;10;6;0;13;6;49;6;0;6;0;26.0;18.0;2.708333333333333;2.5;1.0;5.0;5.0;6.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
14;13;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];109;101;47;1;0;112;0;[];13;10;0;0;0;0;0;804;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
14;14;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];109;101;47;1;0;112;0;[];14;2;8;2;0;14;8;70;0;0;1;0;1.0;27.0;14.793650793650794;0.0;15.0;1.0;1.0;19.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
14;15;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];109;101;47;1;0;112;0;[];15;10;0;0;0;0;0;790;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
14;16;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];109;101;47;1;0;112;0;[];16;5;5;3;0;5;3;72;0;0;0;0;2.0;19.0;2.6666666666666665;3.1666666666666665;11.0;4.0;6.0;5.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
14;17;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];109;101;47;1;0;112;0;[];17;0;10;3;0;8;2;120;0;0;4;0;11.0;28.0;5.0;0.0;6.0;2.0;4.0;20.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
14;18;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];109;101;47;1;0;112;0;[];18;5;5;3;0;6;3;42;0;0;1;0;13.0;19.0;0.0;0.0;3.0;4.0;17.0;20.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
14;19;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];109;101;47;1;0;112;0;[];19;6;4;1;0;5;4;104;0;0;0;0;2.0;2.0;-2.0;1.0;11.0;12.0;20.0;12.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
14;20;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];109;101;47;1;0;112;0;[];20;5;5;1;0;5;2;21;0;0;0;0;1.0;0.0;2.4;8.738095238095239;15.0;20.0;7.0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
14;21;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];109;101;47;1;0;112;0;[];21;0;10;2;0;4;2;39;0;0;1;0;0.0;0.0;-1.0;10.0;20.0;20.0;20.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
14;22;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];109;101;47;1;0;112;0;[];22;8;2;3;0;3;1;32;0;0;1;0;1.0;0.0;0.0;1.0;15.0;20.0;17.0;12.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
14;23;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];109;101;47;1;0;112;0;[];23;7;3;1;0;2;2;54;0;0;4;0;11.0;0.0;0.0;2.4;6.0;20.0;17.0;7.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
14;26;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];109;101;47;1;0;112;0;[];26;10;0;0;0;0;0;698;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
14;43;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];109;101;47;1;0;112;0;[];43;0;10;1;0;3;2;204;0;0;0;0;0.0;4.0;0.5;6.0;20.0;11.0;9.0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
15;2;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];104;106;51;1;0;125;0;[[4:14:189:956:1:197:189:14:[[956:1:1]]]];2;10;0;4;0;0;0;876;0;0;15;0;0.0;0.0;0.0;0.0;5.0;5.0;5.0;5.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
15;4;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];104;106;51;1;0;125;0;[];4;5;5;11;0;14;9;60;0;0;8;0;13.0;4.0;5.5;0.5138888888888891;3.0;12.0;3.0;13.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
15;6;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];104;106;51;1;0;125;0;[];6;4;6;1;0;3;2;201;0;0;1;0;7.0;12.0;0.0;1.5;7.0;9.0;19.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
15;8;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];104;106;51;1;0;125;0;[];8;6;4;2;0;7;4;21;0;0;2;0;11.0;6.0;-0.33333333333333337;1.8333333333333333;6.0;9.0;19.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
15;9;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];104;106;51;1;0;125;0;[];9;0;10;2;0;10;8;15;0;0;0;0;3.0;26.0;2.75;2.7746031746031745;10.0;2.0;7.0;6.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
15;11;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];104;106;51;1;0;125;0;[];11;0;10;2;0;14;7;29;7;0;0;0;4.0;12.0;12.25;11.916666666666668;8.0;6.0;2.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
15;12;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];104;106;51;1;0;125;0;[];12;0;10;6;0;14;6;44;6;0;7;0;26.0;18.0;2.708333333333333;2.5;1.0;5.0;5.0;6.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
15;13;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];104;106;51;1;0;125;0;[];13;10;0;0;0;0;0;862;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
15;14;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];104;106;51;1;0;125;0;[];14;1;9;2;0;16;9;28;0;0;1;0;3.0;29.0;14.993650793650794;0.0;11.0;1.0;1.0;19.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
15;15;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];104;106;51;1;0;125;0;[];15;10;0;0;0;0;0;848;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
15;16;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];104;106;51;1;0;125;0;[];16;5;5;4;0;5;3;28;0;0;0;0;2.0;19.0;2.6666666666666665;3.1666666666666665;13.0;4.0;7.0;5.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
15;17;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];104;106;51;1;0;125;0;[];17;2;8;3;0;10;4;6;0;0;4;0;11.0;3.0;4.166666666666666;-0.25;6.0;14.0;4.0;20.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
15;18;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];104;106;51;1;0;125;0;[];18;5;5;3;0;7;3;1;0;0;1;0;13.0;19.0;0.0;0.0;3.0;5.0;19.0;19.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
15;19;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];104;106;51;1;0;125;0;[];19;6;4;1;0;7;4;10;0;0;0;0;2.0;9.0;0.16666666666666696;1.0;13.0;8.0;12.0;12.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
15;20;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];104;106;51;1;0;125;0;[];20;5;5;2;0;5;2;33;0;0;0;0;1.0;0.0;2.4;8.738095238095239;15.0;20.0;7.0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
15;21;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];104;106;51;1;0;125;0;[];21;0;10;2;0;4;2;97;0;0;1;0;0.0;0.0;-1.0;10.0;20.0;20.0;20.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
15;22;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];104;106;51;1;0;125;0;[];22;8;2;3;0;4;1;30;0;0;1;0;2.0;0.0;1.0;1.0;13.0;20.0;10.0;11.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
15;23;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];104;106;51;1;0;125;0;[];23;7;3;1;0;2;2;112;0;0;4;0;11.0;0.0;0.0;2.4;6.0;20.0;17.0;7.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
15;26;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];104;106;51;1;0;125;0;[];26;10;0;0;0;0;0;756;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
15;43;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];104;106;51;1;0;125;0;[];43;0;10;2;0;3;2;30;0;0;0;0;0.0;4.0;2.0;6.0;20.0;12.0;8.0;4.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
16;2;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];98;112;53;1;0;132;0;[[4:20:55:1003:3:206:55:20:[[1003:3:0]]]];2;10;0;4;0;0;0;923;0;0;16;0;0.0;0.0;0.0;0.0;5.0;5.0;5.0;5.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
16;4;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];98;112;53;1;0;132;0;[];4;5;5;12;0;14;9;15;0;0;8;0;13.0;4.0;5.535714285714286;0.5138888888888891;3.0;13.0;3.0;13.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
16;6;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];98;112;53;1;0;132;0;[];6;4;6;1;0;3;2;248;0;0;1;0;7.0;12.0;0.0;1.5;7.0;9.0;19.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
16;8;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];98;112;53;1;0;132;0;[];8;6;4;2;0;7;4;68;0;0;2;0;11.0;6.0;-0.33333333333333337;1.8333333333333333;6.0;9.0;19.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
