IDBuyer;Day;Hour;Seller;Buyer;Prod;QualID;FinPrice;TransPrice;StdPrice;ProdPrice;Age;r;Qty;Quality;QualAdmId;IDAdmin;AdminPrice;Hour;supply;NewOffer;margBuyer;margSeller;VmargBuyer;VmargSeller;dem2;sup2;sup/dem;qty/dem;qty/off;BuyType;TypeXP;Idbuyer;dertrans
90027;9;100;7;27;2;0;20;17,58;19,5;17,34;3;Qty;8;0,100152;0;92000;21,6785;100;308;0;0,137656428;0,01384083;1,101251422;0,110726644;199;227;1,1;0,040201005;0,035242291;B;XP4;92027;110
90030;9;100;1;30;0;1;20;16,55;19,03;17,74;1;Qty;4;0,252539;0;90000;20,328;100;110;19;0,208459215;-0,067080045;0,833836858;-0,26832018;200;149;0,7;0,02;0,026845638;B;XP4;90030;100
90026;9;101;5;26;0;0;20;18,59;18,72;17,12;1;Qty;10;0,247899;0;90000;20,328;100;110;19;0,07584723;0,085864486;0,758472297;0,85864486;200;149;0,7;0,05;0,067114094;B;XP4;90026;140
90060;9;102;14;60;2;3;28;19,85;19,85;16,84;2;Qty;5;0,562952;1;92100;22,8716;100;704;288;0,410579345;0,178741093;2,052896725;0,893705463;229;688;3;0,021834061;0,007267442;R;XP4;92160;100
90038;9;105;9;38;1;2;28;20,89;21,46;17,1;0;Qty;10;0,682273;2;91200;25,8278;110;376;291;0,340354236;0,221637427;3,403542365;2,216374269;50;325;6,5;0,2;0,030769231;B;XP4;91238;140
90042;9;109;9;42;0;2;32;22,23;22,23;18,24;0;Qty;8;0,7326;2;90200;26,2206;110;352;352;0,439496176;0,21875;3,515969411;1,75;70;351;5;0,114285714;0,022792023;N;XP4;90242;180
90033;9;109;5;33;0;0;20;18,72;18,72;17,12;1;Qty;10;0,247899;0;90000;20,328;110;110;19;0,068376068;0,093457944;0,683760684;0,934579439;200;149;0,7;0,05;0,067114094;B;XP4;90033;120
90027;9;109;6;27;2;0;20;17,74;18,73;15,8;2;Qty;2;0,134779;0;92000;21,6785;110;308;0;0,127395716;0,12278481;0,254791432;0,24556962;199;227;1,1;0,010050251;0,008810573;B;XP4;92027;110
90051;9;111;5;51;0;1;32;21,27;21,27;16,32;0;Qty;10;0,769827;2;90200;26,2206;110;352;352;0,504466385;0,303308824;5,044663846;3,033088235;70;351;5;0,142857143;0,028490028;N;XP4;90251;120
90046;9;115;8;46;2;3;32;21,11;21,11;16,58;0;Qty;10;0,670175;2;92200;25,656;120;431;343;0,515869256;0,273220748;5,158692563;2,732207479;70;471;6,7;0,142857143;0,021231423;N;XP4;92246;130
90051;9;115;12;51;1;2;32;22,12;22,35;17,66;1;Qty;5;0,658586;1;91100;22,1863;120;297;114;0,446654611;0,252548131;2,233273056;1,262740657;230;272;1,2;0,02173913;0,018382353;N;XP4;91151;120
90026;9;116;2;26;1;1;24;20,86;20,86;20,85;2;Qty;10;0,263474;0;91000;20,875;120;110;0;0,150527325;0,000479616;1,50527325;0,004796163;220;144;0,7;0,045454545;0,069444444;B;XP4;91026;140
90033;9;116;18;33;2;3;24;19,5;19,7;16,53;1;Qty;5;0,356741;1;92100;22,8716;120;704;288;0,230769231;0,179673321;1,153846154;0,898366606;229;688;3;0,021834061;0,007267442;B;XP4;92133;120
90021;9;117;4;21;2;0;20;17,7;17,7;13,73;1;Qty;10;0,19474;0;92000;21,6785;120;308;0;0,129943503;0,289147851;1,299435028;2,891478514;199;227;1,1;0,050251256;0,044052863;B;XP4;92021;190
90051;9;117;14;51;2;3;28;19,65;19,85;16,84;2;Qty;10;0,562952;1;92100;22,8716;120;704;288;0,424936387;0,166864608;4,249363868;1,668646081;229;688;3;0,043668122;0,014534884;N;XP4;92151;120
90046;9;118;17;46;0;7;36;20,73;21,78;17,34;0;Qty;10;0,9999;2;90200;26,2206;120;352;352;0,736613603;0,19550173;7,366136035;1,955017301;70;351;5;0,142857143;0,028490028;N;XP4;90246;130
90023;9;120;1;23;2;1;20;18,32;19,28;16,89;2;Qty;3;0,207721;0;92000;21,6785;120;308;0;0,091703057;0,084665483;0,27510917;0,253996448;199;227;1,1;0,015075377;0,013215859;B;XP4;92023;120
90024;9;121;9;24;0;0;24;18,26;18,99;17,67;1;Qty;10;0,300935;0;90000;20,328;120;110;19;0,314348302;0,033389926;3,143483023;0,333899264;200;149;0,7;0,05;0,067114094;B;XP4;90024;120
90025;9;121;13;25;0;0;20;17,76;18,94;17,56;1;Qty;8;0,103218;0;90000;20,328;120;110;19;0,126126126;0,011389522;1,009009009;0,091116173;200;149;0,7;0,04;0,053691275;B;XP4;90025;120
90046;9;122;9;46;1;2;32;21,46;21,46;17,1;0;Qty;3;0,682273;2;91200;25,8278;120;376;291;0,491146319;0,25497076;1,473438956;0,764912281;50;325;6,5;0,06;0,009230769;N;XP4;91246;130
90024;9;123;18;24;2;3;20;17,98;18,61;14,36;2;Qty;10;0,385332;1;92100;22,8716;120;704;288;0,112347052;0,252089136;1,123470523;2,520891365;229;688;3;0,043668122;0,014534884;B;XP4;92124;120
90033;9;124;15;33;2;0;24;21,23;22,75;16;3;Qty;5;0,239329;0;92000;21,6785;120;308;0;0,130475742;0,326875;0,652378709;1,634375;199;227;1,1;0,025125628;0,022026432;B;XP4;92033;120
90046;9;126;12;46;1;2;32;22,35;26,05;20,58;1;Qty;7;0,733233;2;91200;25,8278;130;376;291;0,431767338;0,086005831;3,022371365;0,602040816;50;325;6,5;0,14;0,021538462;N;XP4;91246;130
90022;9;126;9;22;0;0;24;18,8;18,99;17,67;1;Qty;10;0,300935;0;90000;20,328;130;110;19;0,276595745;0,063950198;2,765957447;0,639501981;200;149;0,7;0,05;0,067114094;B;XP4;90022;150
90026;9;131;14;26;2;3;24;17,79;19,85;16,84;2;Qty;6;0,562952;1;92100;22,8716;130;704;288;0,349072513;0,056413302;2,094435076;0,33847981;229;688;3;0,026200873;0,00872093;B;XP4;92126;140
90022;9;135;4;22;2;1;24;18,73;18,92;14,98;1;Qty;10;0,379731;1;92100;22,8716;140;704;288;0,281366791;0,250333778;2,813667912;2,503337784;229;688;3;0,043668122;0,014534884;B;XP4;92122;150
90026;9;136;4;26;2;1;24;17,97;18,92;14,98;1;Qty;4;0,379731;1;92100;22,8716;140;704;288;0,335559265;0,199599466;1,342237062;0,798397864;229;688;3;0,017467249;0,005813953;B;XP4;92126;140
90031;9;139;17;31;0;1;20;18,85;18,85;17,39;1;Qty;10;0,203838;0;90000;20,328;140;110;19;0,061007958;0,083956297;0,610079576;0,839562967;200;149;0,7;0,05;0,067114094;B;XP4;90031;190
90042;9;139;5;42;0;1;32;21,09;21,27;16,32;0;Qty;2;0,769827;2;90200;26,2206;140;352;352;0,51730678;0,292279412;1,034613561;0,584558824;70;351;5;0,028571429;0,005698006;N;XP4;90242;180
90038;9;140;4;38;2;2;28;18,76;43,7;18,74;2;Qty;5;0,50336;1;92100;22,8716;140;704;288;0,492537313;0,001067236;2,462686567;0,005336179;229;688;3;0,021834061;0,007267442;B;XP4;92138;140
90031;9;141;4;31;2;1;24;18,54;18,92;14,98;1;Qty;4;0,379731;1;92100;22,8716;140;704;288;0,294498382;0,2376502;1,177993528;0,950600801;229;688;3;0,017467249;0,005813953;B;XP4;92131;190
90022;9;145;9;22;1;0;20;18,84;19,55;18,24;1;Qty;10;0,212933;0;91000;20,875;150;110;0;0,061571125;0,032894737;0,615711253;0,328947368;220;144;0,7;0,045454545;0,069444444;B;XP4;91022;150
90068;9;146;17;68;0;7;36;20,06;21,78;17,34;0;Qty;7;0,9999;2;90200;26,2206;150;352;352;0,794616152;0,156862745;5,562313061;1,098039216;70;351;5;0,1;0,01994302;T;XP4;90268;200
90061;9;152;2;61;1;1;24;20,86;20,86;20,85;2;Qty;10;0,263474;0;91000;20,875;150;110;0;0,150527325;0,000479616;1,50527325;0,004796163;220;144;0,7;0,045454545;0,069444444;R;XP4;91061;190
90050;9;152;5;50;0;1;32;21,27;21,27;16,32;0;Qty;7;0,769827;2;90200;26,2206;150;352;352;0,504466385;0,303308824;3,531264692;2,123161765;70;351;5;0,1;0,01994302;N;XP4;90250;160
90065;9;154;17;65;0;3;28;21,73;21,73;18,52;1;Qty;10;0,415946;1;90100;24,95;150;383;181;0,288541187;0,173326134;2,885411873;1,733261339;230;287;1,2;0,043478261;0,034843206;R;XP4;90165;150
90054;9;155;5;54;0;1;28;21,37;22,5;20,06;1;Qty;10;0,5999;1;90100;24,95;160;383;181;0,310248011;0,065304088;3,102480112;0,653040877;230;287;1,2;0,043478261;0,034843206;R;XP4;90154;190
90031;9;155;8;31;2;1;24;19,93;20,11;17,35;1;Qty;6;0,349944;1;92100;22,8716;160;704;288;0,204214752;0,14870317;1,22528851;0,89221902;229;688;3;0,026200873;0,00872093;B;XP4;92131;190
90050;9;157;20;50;1;2;28;18,53;18,53;14,88;0;Qty;1;0,532282;1;91100;22,1863;160;297;114;0,511063141;0,245295699;0,511063141;0,245295699;230;272;1,2;0,004347826;0,003676471;N;XP4;91150;160
90050;9;159;17;50;0;5;32;22,39;22,39;18,57;0;Qty;3;0,68146;2;90200;26,2206;160;352;352;0,429209469;0,205708131;1,287628406;0,617124394;70;351;5;0,042857143;0,008547009;N;XP4;90250;160
90054;9;160;7;54;2;3;32;20,89;21,54;17,43;0;Qty;5;0,76436;2;92200;25,656;160;431;343;0,531833413;0,198508319;2,659167066;0,992541595;70;471;6,7;0,071428571;0,010615711;R;XP4;92254;190
90061;9;162;5;61;0;1;32;21,27;22,78;19,34;0;Qty;7;0,876411;2;90200;26,2206;160;352;352;0,504466385;0,099793175;3,531264692;0,698552223;70;351;5;0,1;0,01994302;R;XP4;90261;190
90050;9;164;15;50;2;1;32;22,11;22,11;18,27;0;Qty;9;0,618572;1;92100;22,8716;160;704;288;0,44730891;0,210180624;4,02578019;1,891625616;229;688;3;0,03930131;0,013081395;N;XP4;92150;160
90059;9;164;17;59;0;3;28;21,73;21,73;18,52;1;Qty;10;0,415946;1;90100;24,95;160;383;181;0,288541187;0,173326134;2,885411873;1,733261339;230;287;1,2;0,043478261;0,034843206;R;XP4;90159;230
90021;9;166;5;21;0;0;20;18,72;18,72;17,12;1;Qty;8;0,247899;0;90000;20,328;170;110;19;0,068376068;0,093457944;0,547008547;0,747663551;200;149;0,7;0,04;0,053691275;B;XP4;90021;190
90028;9;168;18;28;2;3;20;17,34;18,61;14,36;2;Qty;1;0,385332;1;92100;22,8716;170;704;288;0,153402537;0,207520891;0,153402537;0,207520891;229;688;3;0,004366812;0,001453488;B;XP4;92128;230
90032;9;173;1;32;0;1;24;19,03;19,03;17,74;1;Qty;5;0,252539;0;90000;20,328;170;110;19;0,261166579;0,072717024;1,305832895;0,363585118;200;149;0,7;0,025;0,033557047;B;XP4;90032;250
90066;9;177;12;66;1;2;32;22,35;26,05;20,58;1;Qty;10;0,733233;2;91200;25,8278;180;376;291;0,431767338;0,086005831;4,317673378;0,860058309;50;325;6,5;0,2;0,030769231;R;XP4;91266;180
90054;9;179;15;54;2;1;32;22,11;22,11;18,27;0;Qty;4;0,618572;1;92100;22,8716;180;704;288;0,44730891;0,210180624;1,78923564;0,840722496;229;688;3;0,017467249;0,005813953;R;XP4;92154;190
90034;9;181;17;34;0;1;20;18,85;18,85;17,39;1;Qty;10;0,203838;0;90000;20,328;180;110;19;0,061007958;0,083956297;0,610079576;0,839562967;200;149;0,7;0,05;0,067114094;B;XP4;90034;240
90042;9;183;12;42;1;2;32;26,05;26,05;20,58;1;Qty;1;0,733233;2;91200;25,8278;180;376;291;0,22840691;0,265792031;0,22840691;0,265792031;50;325;6,5;0,02;0,003076923;N;XP4;91242;180
90069;9;183;17;69;0;1;20;17,19;18,85;17,39;1;Qty;5;0,203838;0;90000;20,328;180;110;19;0,163467132;-0,011500863;0,81733566;-0,057504313;200;149;0,7;0,025;0,033557047;T;XP4;90069;290
90054;9;185;19;54;2;1;32;22,23;22,23;18,81;0;Qty;1;0,722914;2;92200;25,656;190;431;343;0,439496176;0,181818182;0,439496176;0,181818182;70;471;6,7;0,014285714;0,002123142;R;XP4;92254;190
90031;9;187;12;31;1;0;20;19,04;20,45;20,03;2;Qty;10;0,161191;0;91000;20,875;190;110;0;0,050420168;-0,049425861;0,504201681;-0,494258612;220;144;0,7;0,045454545;0,069444444;B;XP4;91031;190
90061;9;188;16;61;2;5;36;22,17;22,17;18,7;0;Qty;10;0,9999;2;92200;25,656;190;431;343;0,623815968;0,185561497;6,238159675;1,855614973;70;471;6,7;0,142857143;0,021231423;R;XP4;92261;190
90032;9;190;4;32;2;0;20;16,92;17,7;13,73;1;Qty;10;0,19474;0;92000;21,6785;190;308;0;0,182033097;0,232337946;1,820330969;2,323379461;199;227;1,1;0,050251256;0,044052863;B;XP4;92032;250
90021;9;191;12;21;1;0;20;18,89;20,45;20,03;2;Qty;10;0,161191;0;91000;20,875;190;110;0;0,058761249;-0,056914628;0,587612493;-0,569146281;220;144;0,7;0,045454545;0,069444444;B;XP4;91021;190
90029;9;193;9;29;1;0;20;18,07;19,55;18,24;1;Qty;1;0,212933;0;91000;20,875;190;110;0;0,106806862;-0,009320175;0,106806862;-0,009320175;220;144;0,7;0,004545455;0,006944444;B;XP4;91029;210
90068;9;197;19;68;0;1;36;26,18;26,18;20,95;0;Qty;3;0,9999;2;90200;26,2206;200;352;352;0,375095493;0,249642005;1,125286478;0,748926014;70;351;5;0,042857143;0,008547009;T;XP4;90268;200
90036;9;198;6;36;2;1;28;19,21;21,01;14,84;0;Qty;4;0,565777;1;92100;22,8716;200;704;288;0,45757418;0,294474394;1,83029672;1,177897574;229;688;3;0,017467249;0,005813953;B;XP4;92136;220
90028;9;203;6;28;2;0;20;17,16;18,73;15,8;2;Qty;3;0,134779;0;92000;21,6785;200;308;0;0,165501166;0,086075949;0,496503497;0,258227848;199;227;1,1;0,015075377;0,013215859;B;XP4;92028;230
90059;9;204;19;59;0;1;28;24,47;24,47;19,24;0;Qty;10;0,580291;1;90100;24,95;200;383;181;0,144258275;0,271829522;1,442582754;2,718295218;230;287;1,2;0,043478261;0,034843206;R;XP4;90159;230
90029;9;209;4;29;2;2;24;18,92;38,76;16,62;0;Qty;10;0,713056;2;92200;25,656;210;431;343;0,268498943;0,138387485;2,684989429;1,38387485;70;471;6,7;0,142857143;0,021231423;B;XP4;92229;210
90028;9;219;8;28;2;0;20;17,67;19,83;18;3;Qty;5;0,074363;0;92000;21,6785;220;308;0;0,131861913;-0,018333333;0,659309564;-0,091666667;199;227;1,1;0,025125628;0,022026432;B;XP4;92028;230
90036;9;221;1;36;2;2;28;19,52;19,52;16,18;1;Qty;6;0,48507;1;92100;22,8716;220;704;288;0,43442623;0,206427689;2,606557377;1,238566131;229;688;3;0,026200873;0,00872093;B;XP4;92136;220
90059;9;233;12;59;1;3;32;21,9;22,47;19,12;0;Qty;2;0,850909;2;91200;25,8278;230;376;291;0,461187215;0,14539749;0,922374429;0,290794979;50;325;6,5;0,04;0,006153846;R;XP4;91259;230
90028;9;234;12;28;1;0;20;18,86;20,45;20,03;2;Qty;10;0,161191;0;91000;20,875;230;110;0;0,060445387;-0,058412381;0,604453871;-0,584123814;220;144;0,7;0,045454545;0,069444444;B;XP4;91028;230
90034;9;240;6;34;2;0;20;16,64;25,37;14,82;2;Qty;10;0,319738;0;92000;21,6785;240;308;0;0,201923077;0,122807018;2,019230769;1,228070175;199;227;1,1;0,050251256;0,044052863;B;XP4;92034;240
90032;9;246;1;32;0;2;24;20,92;20,92;16,9;1;Qty;5;0,371719;1;90100;24,95;250;383;181;0,147227533;0,237869822;0,736137667;1,189349112;230;287;1,2;0,02173913;0,017421603;B;XP4;90132;250
90069;9;294;20;69;1;2;28;18,15;18,53;14,88;0;Qty;10;0,532282;1;91100;22,1863;290;297;114;0,542699725;0,219758065;5,426997245;2,197580645;230;272;1,2;0,043478261;0,036764706;T;XP4;91169;290
100057;10;2;4;57;2;3;36;33,34;30,25;19,07;0;Qty;10;0,9999;2;102200;25,0345;0;471;353;0,079784043;0,748295752;0,797840432;7,482957525;70;432;6,2;0,142857143;0,023148148;R;XP4;102257;130
100065;10;9;17;65;0;5;28;21,73;23,17;18,32;0;Qty;10;0,743573;2;100200;24,9163;10;351;351;0,288541187;0,186135371;2,885411873;1,861353712;70;308;4,4;0,142857143;0,032467532;R;XP4;100265;150
100063;10;11;4;63;2;2;28;19,34;22,52;16,62;1;Qty;10;0,513056;1;102100;22,4682;10;688;246;0,447776629;0,163658243;4,477766287;1,636582431;229;767;3,3;0,043668122;0,01303781;R;XP4;102163;200
100065;10;12;4;65;2;2;28;22,71;22,52;16,62;1;Qty;5;0,513056;1;102100;22,4682;10;688;246;0,232937032;0,366425993;1,164685161;1,832129964;229;767;3,3;0,021834061;0,006518905;R;XP4;102165;150
100062;10;18;7;62;1;3;32;21,04;30,21;20,18;0;Qty;10;0,677449;2;101200;29,0975;20;325;283;0,520912548;0,042616452;5,209125475;0,426164519;50;361;7,2;0,2;0,027700831;R;XP4;101262;30
100062;10;21;5;62;2;1;36;25,51;25,37;19,59;0;Qty;10;0,88415;2;102200;25,0345;20;471;353;0,41121129;0,302194997;4,112112897;3,021949974;70;432;6,2;0,142857143;0,023148148;R;XP4;102262;30
100056;10;23;13;56;2;1;36;22,57;24,58;19,44;0;Qty;10;0,900819;2;102200;25,0345;20;471;353;0,595037661;0,16100823;5,950376606;1,610082305;70;432;6,2;0,142857143;0,023148148;R;XP4;102256;20
100056;10;23;13;56;0;1;36;23,08;30,87;18,96;0;Qty;10;0,902486;2;100200;24,9163;20;351;351;0,559792028;0,217299578;5,597920277;2,172995781;70;308;4,4;0,142857143;0,032467532;R;XP4;100256;20
100053;10;23;11;53;0;3;32;19,56;19,76;13,86;0;Qty;10;0,639614;1;100100;25,6788;20;287;146;0,63599182;0,411255411;6,3599182;4,112554113;230;343;1,5;0,043478261;0,029154519;N;XP4;100153;40
100062;10;24;13;62;0;1;36;23,08;30,87;18,96;0;Qty;9;0,902486;2;100200;24,9163;20;351;351;0,559792028;0,217299578;5,03812825;1,955696203;70;308;4,4;0,128571429;0,029220779;R;XP4;100262;30
100062;10;25;13;62;0;1;36;23,08;33,53;20,59;0;Qty;1;0,9999;2;100200;24,9163;30;351;351;0,559792028;0,120932492;0,559792028;0,120932492;70;308;4,4;0,014285714;0,003246753;R;XP4;100262;30
100060;10;25;7;60;1;4;36;33,5;44,09;18,84;0;Qty;10;0,920018;2;101200;29,0975;30;325;283;0,074626866;0,778131635;0,746268657;7,781316348;50;361;7,2;0,2;0,027700831;R;XP4;101260;180
100052;10;27;12;52;0;3;32;21,61;21,61;18,32;0;Qty;10;0,923861;2;100200;24,9163;30;351;351;0,480795928;0,179585153;4,807959278;1,795851528;70;308;4,4;0,142857143;0,032467532;N;XP4;100252;40
100048;10;28;16;48;2;5;36;28,95;29,25;19,61;0;Qty;10;0,984087;2;102200;25,0345;30;471;353;0,243523316;0,476287608;2,435233161;4,762876084;70;432;6,2;0,142857143;0,023148148;N;XP4;102248;30
100043;10;28;18;43;1;6;32;20,11;20,11;16,77;0;Qty;10;0,639945;1;101100;23,4665;30;272;104;0,591248135;0,199165176;5,912481353;1,991651759;230;297;1,3;0,043478261;0,033670034;N;XP4;101143;40
100048;10;30;8;48;0;4;32;20,5;20,5;16,09;0;Qty;10;0,823047;2;100200;24,9163;30;351;351;0,56097561;0,274083282;5,609756098;2,740832815;70;308;4,4;0,142857143;0,032467532;N;XP4;100248;30
100043;10;31;10;43;2;4;32;21,53;21,53;18,04;0;Qty;10;0,686287;2;102200;25,0345;30;471;353;0,486298189;0,19345898;4,862981886;1,9345898;70;432;6,2;0,142857143;0,023148148;N;XP4;102243;40
100048;10;32;19;48;1;1;32;23,2;23,44;17,79;0;Qty;10;0,801679;2;101200;29,0975;30;325;283;0,379310345;0,304103429;3,793103448;3,041034289;50;361;7,2;0,2;0,027700831;N;XP4;101248;30
100053;10;33;6;53;2;1;32;19,6;20,89;15,91;0;Qty;10;0,608012;1;102100;22,4682;30;688;246;0,632653061;0,231929604;6,326530612;2,31929604;229;767;3,3;0,043668122;0,01303781;N;XP4;102153;40
100043;10;35;11;43;0;3;32;19,56;19,76;13,86;0;Qty;10;0,639614;1;100100;25,6788;40;287;146;0,63599182;0,411255411;6,3599182;4,112554113;230;343;1,5;0,043478261;0,029154519;N;XP4;100143;40
100052;10;35;7;52;2;4;32;20,15;20,36;15,69;0;Qty;10;0,860675;2;102200;25,0345;40;471;353;0,58808933;0,284257489;5,8808933;2,842574888;70;432;6,2;0,142857143;0,023148148;N;XP4;102252;40
100053;10;39;7;53;1;4;36;33,93;44,09;18,84;0;Qty;4;0,920018;2;101200;29,0975;40;325;283;0,061007958;0,800955414;0,24403183;3,203821656;50;361;7,2;0,08;0,011080332;N;XP4;101253;40
100039;10;41;7;39;1;1;24;20,85;20,85;15,63;1;Qty;10;0,242288;0;101000;26,0771;40;144;0;0,151079137;0,333973129;1,510791367;3,339731286;220;94;0,4;0,045454545;0,106382979;B;XP4;101039;100
100023;10;44;2;23;2;1;20;18,43;18,62;15,98;2;Qty;10;0,203578;0;102000;21,2627;40;227;0;0,085187195;0,153316646;0,851871948;1,533166458;200;279;1,4;0,05;0,035842294;B;XP4;102023;130
100037;10;48;2;37;2;1;20;18,43;18,62;15,98;2;Qty;10;0,203578;0;102000;21,2627;50;227;0;0,085187195;0,153316646;0,851871948;1,533166458;200;279;1,4;0,05;0,035842294;B;XP4;102037;170
100047;10;52;2;47;2;3;32;20,62;21,01;19,57;1;Qty;10;0,601745;1;102100;22,4682;50;688;246;0,551891368;0,053653551;5,518913676;0,536535514;229;767;3,3;0,043668122;0,01303781;N;XP4;102147;60
100045;10;54;18;45;1;6;32;20,11;20,11;16,77;0;Qty;8;0,639945;1;101100;23,4665;50;272;104;0,591248135;0,199165176;4,729985082;1,593321407;230;297;1,3;0,034782609;0,026936027;N;XP4;101145;60
100046;10;55;5;46;2;1;32;24,41;24,66;19,04;1;Qty;10;0,630352;1;102100;22,4682;60;688;246;0,31093814;0,282037815;3,109381401;2,820378151;229;767;3,3;0,043668122;0,01303781;N;XP4;102146;160
100047;10;56;18;47;1;6;32;20,11;23,22;17,35;0;Qty;10;0,678124;2;101200;29,0975;60;325;283;0,591248135;0,15907781;5,912481353;1,590778098;50;361;7,2;0,2;0,027700831;N;XP4;101247;60
100045;10;56;6;45;2;1;32;20,89;20,89;15,91;0;Qty;10;0,608012;1;102100;22,4682;60;688;246;0,531833413;0,313010685;5,318334131;3,130106851;229;767;3,3;0,043668122;0,01303781;N;XP4;102145;60
100045;10;58;17;45;0;6;36;20,83;21,31;17,71;0;Qty;10;0,821241;2;100200;24,9163;60;351;351;0,728276524;0,176171654;7,282765242;1,761716544;70;308;4,4;0,142857143;0,032467532;N;XP4;100245;60
100030;10;59;18;30;1;3;24;19,54;19,74;16,02;1;Qty;10;0,363356;1;101100;23,4665;60;272;104;0,228249744;0,219725343;2,282497441;2,197253433;230;297;1,3;0,043478261;0,033670034;B;XP4;101130;80
100058;10;59;19;58;1;1;32;27,14;23,44;17,79;0;Qty;10;0,801679;2;101200;29,0975;60;325;283;0,179071481;0,525576166;1,790714812;5,255761664;50;361;7,2;0,2;0,027700831;R;XP4;101258;60
100046;10;59;4;46;0;3;36;20,31;20,45;16;0;Qty;5;0,824262;2;100200;24,9163;60;351;351;0,772525849;0,269375;3,862629247;1,346875;70;308;4,4;0,071428571;0,016233766;N;XP4;100246;160
100059;10;60;19;59;0;1;28;24,47;34,83;20,95;1;Qty;6;0,5999;1;100100;25,6788;60;287;146;0,144258275;0,168019093;0,865549653;1,008114558;230;343;1,5;0,026086957;0,017492711;R;XP4;100159;90
100047;10;61;8;47;0;4;32;20,23;20,5;16,09;0;Qty;10;0,823047;2;100200;24,9163;60;351;351;0,581809194;0,257302672;5,818091943;2,573026725;70;308;4,4;0,142857143;0,032467532;N;XP4;100247;60
100058;10;61;10;58;2;3;28;20,01;20,58;18,71;1;Qty;10;0,539551;1;102100;22,4682;60;688;246;0,39930035;0,069481561;3,993003498;0,694815607;229;767;3,3;0,043668122;0,01303781;R;XP4;102158;60
100059;10;62;19;59;0;1;28;24,47;25,64;15,4;0;Qty;4;0,608723;1;100100;25,6788;60;287;146;0,144258275;0,588961039;0,577033102;2,355844156;230;343;1,5;0,017391304;0,011661808;R;XP4;100159;90
100058;10;64;6;58;0;1;28;25,81;20,52;15,38;0;Qty;10;0,563814;1;100100;25,6788;60;287;146;0,084850833;0,678153446;0,84850833;6,78153446;230;343;1,5;0,043478261;0,029154519;R;XP4;100158;60
100046;10;64;18;46;1;6;32;20,11;23,22;17,35;0;Qty;2;0,678124;2;101200;29,0975;60;325;283;0,591248135;0,15907781;1,182496271;0,31815562;50;361;7,2;0,04;0,005540166;N;XP4;101246;160
100040;10;65;8;40;2;2;24;18,07;18,26;14,07;0;Qty;10;0,413613;1;102100;22,4682;70;688;246;0,328168235;0,284292822;3,281682346;2,842928216;229;767;3,3;0,043668122;0,01303781;B;XP4;102140;80
100046;10;66;19;46;1;1;32;23,44;23,44;17,79;0;Qty;1;0,801679;2;101200;29,0975;70;325;283;0,365187713;0,317594154;0,365187713;0,317594154;50;361;7,2;0,02;0,002770083;N;XP4;101246;160
100035;10;69;2;35;2;1;20;18,62;20,06;18,87;3;Qty;10;0,208759;0;102000;21,2627;70;227;0;0,074113856;-0,013248543;0,741138561;-0,132485427;200;279;1,4;0,05;0,035842294;B;XP4;102035;90
100030;10;72;2;30;2;1;24;18,19;20,06;18,87;3;Qty;10;0,208759;0;102000;21,2627;70;227;0;0,319406267;-0,036036036;3,194062672;-0,36036036;200;279;1,4;0,05;0,035842294;B;XP4;102030;80
100040;10;73;7;40;1;1;24;20,85;20,85;15,63;1;Qty;10;0,242288;0;101000;26,0771;70;144;0;0,151079137;0,333973129;1,510791367;3,339731286;220;94;0,4;0,045454545;0,106382979;B;XP4;101040;80
100035;10;74;4;35;0;1;20;18,84;19,51;15,7;1;Qty;10;0,254444;0;100000;23,3311;70;149;0;0,061571125;0,2;0,615711253;2;200;164;0,8;0,05;0,06097561;B;XP4;100035;90
100023;10;75;4;23;0;1;20;18,79;19,51;15,7;1;Qty;7;0,254444;0;100000;23,3311;80;149;0;0,064395955;0,196815287;0,450771687;1,377707006;200;164;0,8;0,035;0,042682927;B;XP4;100023;130
100040;10;76;8;40;0;1;20;18,9;20,63;17,94;1;Qty;10;0,234357;0;100000;23,3311;80;149;0;0,058201058;0,053511706;0,582010582;0,535117057;200;164;0,8;0,05;0,06097561;B;XP4;100040;80
100061;10;79;16;61;2;5;36;22,17;29,25;19,61;0;Qty;10;0,984087;2;102200;25,0345;80;471;353;0,623815968;0,13054564;6,238159675;1,3054564;70;432;6,2;0,142857143;0,023148148;R;XP4;102261;290
100050;10;80;6;50;2;1;32;20,89;20,89;15,91;0;Qty;10;0,608012;1;102100;22,4682;80;688;246;0,531833413;0,313010685;5,318334131;3,130106851;229;767;3,3;0,043668122;0,01303781;N;XP4;102150;90
100030;10;82;14;30;0;2;20;18,86;21,84;18,02;1;Qty;10;0,365986;1;100100;25,6788;80;287;146;0,060445387;0,046614872;0,604453871;0,466148724;230;343;1,5;0,043478261;0,029154519;B;XP4;100130;80
100039;10;83;8;39;0;1;20;18,84;20,63;17,94;1;Qty;10;0,234357;0;100000;23,3311;80;149;0;0,061571125;0,050167224;0,615711253;0,501672241;200;164;0,8;0,05;0,06097561;B;XP4;100039;100
