D;0;H;76;AgId;Money;Margin;MarginRate;NewMoney;NewMargin;NewMarginRate;m_pNbPerceivedQuality;m_pTypeAgent;m_pCurrentSeller;m_pLastListenTime;m_pLeaveAfterTime;m_pArrivalTime;m_pFinishedTime;m_pElapsedTime;m_pTotalTime;m_pMakeTrustAgreements;m_pMaxQueueLength;m_pAveragePriceMarket;m_nNbUsualSellerPerProduct;m_pSpeed;m_pNegociationPart;m_pNegotiationEvolutionSpeed;m_pProbaVisitOtherSeller;m_pCompetitorImpact;m_pRigidityFactor;m_pNbNegOtherProductsUsualSeller;m_pNbNegOtherProducts;m_pNegociationPart;m_pMinimumMargin;m_pMinNbOfVisitedSellerBeforeBuy;m_pProbChangeProductResto;m_pMarketTour;m_pMarketTourNext;m_pTotalBoughtQuantity;GraphNbVisitToday;GraphBoughtToday;m_pBoughtQuantity;m_pBasicPrice;m_pPowerQual;m_pPrixQual;m_pMinimumQuality;m_pNeededQuantity;m_pTrustAgreementQuality;m_pMarketToursToday;m_pHasTrustAgreement;m_pToNegEverywhere;m_pTrustAgreementPrice;m_pIsInPrefferedList;m_pDayOfLastTransaction;m_pNbVisitToday;m_pNbVisitTodaySup0;m_pVisitedSellers;
D;18;H;74;36;-5848.03;2011.97;0.344042;279.58;160.42;0.573789;5;BuyerBarbes;00000000;6.61639;0.2;6.24206;6.63306;0.390994;2.5;0;8;10;3;0.75;0.170288;0.0594128;0.129486;5;0.620604;0.01;1;0.170288;0.05;1;0.01;0;0;20;[[36:2:1]:[36:4:1]:[36:5:1]:[36:6:1]:[36:11:1]:[36:16:1]:];[[36:2:10]:[36:6:8]:[36:11:2]:];10;2;1;20;0.1;0;0;0;0;0;0;0.3;-0.95;0.3;1;6;
D;18;H;75;21;-5714.75;1765.25;0.308894;359.68;80.32;0.22331;5;BuyerBarbes;00000000;6.83306;0.2;6.25;6.83306;0.583056;2.5;0;8;10;3;0.75;0.0573416;0.0647095;0.0976663;5;0.491123;0.01;1;0.0573416;0.05;1;0.01;0;0;20;[[21:3:1]:[21:6:2]:[21:7:2]:[21:8:1]:[21:10:1]:[21:16:2]:[21:18:2]:];[[21:6:10]:[21:7:1]:[21:16:6]:[21:18:3]:];10;2;1;20;0.1;0;0;0;0;0;0;0.3;-2.55;0.55;1.57143;7;
D;18;H;75;28;-4988.82;1751.18;0.351021;302;98;0.324503;5;BuyerBarbes;00000000;6.61639;0.2;6.25;6.63306;0.383056;2.5;0;8;10;3;0.75;0.149866;0.035736;0.102934;5;0.539703;0.01;1;0.149866;0.05;1;0.01;1;18;20;[[28:2:1]:[28:3:1]:[28:5:1]:[28:6:1]:[28:9:1]:[28:14:1]:[28:15:1]:[28:18:1]:];[[28:9:10]:[28:18:10]:];10;2;1;20;0;0;0;0.5;0;0.5;0;0.35;-1.5;0.4;1;8;
D;18;H;75;31;-5589.43;1770.57;0.316771;307.34;132.66;0.431639;5;BuyerBarbes;00000000;6.78306;0.2;6.25;6.78306;0.533056;2.5;0;8;10;3;0.75;0.0971968;0.001;0.105955;5;0.457487;0.01;1;0.0971968;0.05;1;0.01;0;0;20;[[31:3:1]:[31:5:1]:[31:9:1]:[31:11:1]:[31:13:1]:[31:17:1]:];[[31:3:6]:[31:5:4]:[31:11:10]:];10;2;1;20;0.1;0;0;0;0;0;0;0.3;-0.55;0.3;1;6;
D;18;H;75;33;-5237.45;2170.55;0.414429;333.4;106.6;0.319736;5;BuyerBarbes;00000000;6.78306;0.2;6.25;6.78306;0.533056;2.5;0;8;10;3;0.75;0.0980928;0.0714056;0.129238;5;0.684276;0.01;1;0.0980928;0.05;1;0.01;1;9;20;[[33:3:1]:[33:4:1]:[33:9:1]:[33:15:1]:[33:16:2]:[33:17:1]:[33:18:1]:];[[33:9:10]:[33:16:10]:];10;2;1;20;0.1;0;0;0.5;0;0.5;0;0.3;-0.25;0.4;1.14286;7;
D;18;H;75;38;-4749.36;1830.64;0.38545;246.5;153.5;0.622718;5;BuyerBarbes;00000000;6.48306;0.2;6.25;6.48306;0.233056;2.5;0;8;10;3;0.75;0.0727336;0.0466995;0.0967425;5;0.549576;0.01;1;0.0727336;0.05;1;0.01;0;0;20;[[38:2:1]:[38:7:1]:];[[38:2:10]:[38:7:10]:];10;2;1;20;0;0;0;0;0;0;0;0.25;-2.4;0.1;1;2;
D;18;H;75;49;-5551.78;2080.22;0.374694;371.66;68.34;0.183878;5;BuyerBarbes;00000000;6.69972;0.2;6.25;6.69972;0.449722;2.5;0;8;10;3;0.75;0.199233;0.0182365;0.112236;5;0.624946;0.01;1;0.199233;0.05;1;0.01;0;0;20;[[49:3:1]:[49:4:1]:[49:6:2]:[49:7:1]:[49:8:1]:[49:9:2]:];[[49:6:2]:[49:7:10]:[49:9:8]:];10;2;1;20;0.1;0;0;0;0;0;0;0.25;-1.9;0.4;1.33333;6;
D;18;H;75;55;-4808.26;1631.74;0.339362;301;99;0.328904;5;BuyerBarbes;00000000;6.61639;0.2;6.25;6.61639;0.366389;2.5;0;8;10;3;0.75;0;0.0471392;0.0958045;5;0.50295;0.01;1;0;0.05;1;0.01;0;0;20;[[55:1:1]:[55:2:1]:[55:3:1]:[55:13:1]:[55:14:1]:[55:18:1]:];[[55:1:8]:[55:2:2]:[55:14:2]:[55:18:8]:];10;2;1;20;0;0;0;0;0;0;0;0.3;-0.9;0.3;1;6;
D;18;H;75;56;-5027.5;2092.5;0.416211;307.14;92.86;0.302338;5;BuyerBarbes;00000000;6.46639;0.2;6.25;6.48306;0.233056;2.5;0;8;10;3;0.75;0.158704;0.0458072;0.0774164;5;0.446515;0.01;1;0.158704;0.05;1;0.01;0;0;20;[[56:5:1]:[56:6:1]:[56:7:1]:];[[56:5:10]:[56:6:1]:[56:7:9]:];10;2;1;20;0;0;0;0;0;0;0;0.25;-1.95;0.15;1;3;
D;18;H;75;59;-5346.81;2213.19;0.413927;157.12;82.88;0.527495;5;BuyerBarbes;00000000;6.66639;0.2;6.25;6.68306;0.433056;2.5;0;8;10;3;0.75;0.119227;0.0739764;0.116534;5;0.544702;0.01;1;0.119227;0.05;1;0.01;0;0;10;[[59:2:1]:[59:5:1]:[59:8:1]:[59:16:1]:[59:17:1]:[59:20:1]:];[[59:8:4]:[59:20:6]:];5;2;1;20;0.1;5;0;1;0;0.5;0;0.3;-2.3;0.3;1;6;
D;18;H;75;63;-5351.84;2256.16;0.421567;309.18;162.82;0.526619;5;BuyerNeuilly;00000000;7.48306;0.2;6.25;7.48306;1.23306;2.5;0;8;10;3;0.75;0.0731322;0.0819484;0.054876;5;0.841178;0.01;1;0.0731322;0.05;1;0.01;0;6;14;[[63:1:1]:[63:2:1]:[63:3:2]:[63:4:1]:[63:5:1]:[63:6:1]:[63:7:1]:[63:8:1]:[63:9:1]:[63:10:1]:[63:11:1]:[63:12:1]:[63:13:1]:[63:14:1]:[63:15:1]:[63:16:1]:[63:17:1]:[63:18:1]:[63:19:1]:[63:20:1]:];[[63:3:4]:[63:7:10]:];7;2;1;20;0.6;3;0;0.5;0;0.5;0;0.25;-3.9;1.05;1.05;20;
D;18;H;75;73;-7115.29;2460.71;0.345834;458.9;181.1;0.394639;5;BuyerNeuilly;00000000;6.64972;0.2;6.25;6.64972;0.399722;2.5;0;8;10;3;0.75;0.117956;0.0668137;0.0399465;5;0.968125;0.01;1;0.117956;0.05;1;0.01;0;0;20;[[73:2:1]:[73:6:1]:[73:7:1]:[73:19:1]:[73:20:2]:];[[73:6:10]:[73:20:10]:];10;2;1;20;0.6;0;0;0;0;0;0;0.25;-1.8;0.3;1.2;5;
D;18;H;75;77;-6157.92;2638.08;0.428404;230.07;145.93;0.634285;5;BuyerNeuilly;00000000;7.41639;0.2;6.25;7.43306;1.18306;2.5;0;8;10;3;0.75;0.130988;0.087861;0.0464008;5;0.684863;0.01;1;0.130988;0.05;1;0.01;0;8;13;[[77:1:1]:[77:2:1]:[77:3:1]:[77:4:1]:[77:5:1]:[77:6:1]:[77:7:1]:[77:8:1]:[77:9:1]:[77:10:2]:[77:11:1]:[77:12:1]:[77:13:1]:[77:14:1]:[77:15:1]:[77:16:1]:[77:17:1]:[77:18:1]:[77:19:1]:[77:20:1]:];[[77:4:10]:[77:17:3]:];6.5;2;1;20;0.5;3.5;0;0.5;0;0.5;0;0.3;-2.2;1.05;1.05;20;
D;18;H;75;81;-6750.13;2401.87;0.355826;554.7;85.3;0.153777;5;BuyerNeuilly;00000000;6.89972;0.2;6.25;6.89972;0.649722;2.5;0;8;10;3;0.75;0.124403;0.0498065;0.0204067;5;0.784265;0.01;1;0.124403;0.05;1;0.01;1;1;20;[[81:1:1]:[81:2:1]:[81:4:1]:[81:5:1]:[81:6:1]:[81:7:1]:[81:8:1]:[81:11:1]:[81:12:1]:[81:15:1]:[81:16:1]:[81:17:1]:];[[81:1:10]:[81:5:10]:];10;2;1;20;0.6;0;0;0.5;0;0.5;0;0.3;-1.55;0.6;1;12;
D;18;H;75;88;-6023.1;2320.9;0.385333;475.2;164.8;0.346801;5;BuyerResto;00000000;7.03306;0.2;6.25;7.03306;0.783056;2.5;1;8;10;1;0.75;0.0475787;0.0802813;0.0532247;5;0.708202;0.01;1;0.0475787;-0.95;1;0.01;1;1;20;[[88:1:1]:[88:2:1]:[88:3:1]:[88:5:1]:[88:6:1]:[88:7:1]:[88:8:1]:[88:9:1]:[88:17:1]:[88:18:1]:[88:20:1]:];[[88:1:6]:[88:2:1]:[88:3:1]:[88:17:8]:[88:20:4]:];10;2;1;20;0.6;0;0;1;0;1;0;0.1;-2.2;0.55;1;11;
D;18;H;75;94;-6902;1778;0.257606;319.44;200.56;0.627849;5;BuyerResto;00000000;6.94972;0.2;6.25;6.96639;0.716389;2.5;1;8;10;1;0.75;0.151405;0.0646514;0.0404566;5;0.560713;0.01;1;0.151405;-0.95;1;0.01;0;0;20;[[94:2:1]:[94:6:2]:[94:7:1]:[94:10:1]:[94:11:1]:[94:12:1]:[94:13:1]:[94:14:1]:[94:17:1]:[94:19:1]:];[[94:6:8]:[94:12:2]:[94:17:10]:];10;2;1;20;0.3;0;0;0.5;0;0;0;0.1;-0.65;0.55;1.1;10;
D;18;H;75;98;-5757.05;2434.95;0.422951;319.76;240.24;0.751313;5;BuyerResto;00000000;6.49972;0.2;6.25;6.51639;0.266389;2.5;1;8;10;1;0.75;0.169546;0.0488787;0.0653852;5;0.711147;0.01;1;0.169546;-0.95;1;0.01;1;2;20;[[98:2:1]:[98:16:1]:[98:18:1]:];[[98:2:1]:[98:16:10]:[98:18:9]:];10;2;1;20;0.4;0;0;0.5;0;0.5;0;0.1;0.1;0.15;1;3;
D;18;H;75;102;-4442.31;0;0;216.8;0;0;5;BuyerResto;00000000;6.44972;0.2;6.25;7.51639;1.26639;2.5;1;8;10;1;0.75;0.193883;0.0213487;0.0691551;5;0.617395;0.01;1;0.193883;-0.95;1;0.01;0;1;10;[[102:1:1]:[102:2:1]:[102:3:1]:[102:4:1]:[102:5:1]:[102:6:1]:[102:7:1]:[102:8:1]:[102:9:1]:[102:10:1]:[102:11:1]:[102:12:1]:[102:13:1]:[102:14:1]:[102:15:1]:[102:16:1]:[102:17:1]:[102:18:1]:[102:19:1]:[102:20:1]:];[[102:2:10]:];5;2;1;20;0.8;5;0;0.5;0;0.5;0;0.05;-3.7;1;1;20;
D;18;H;75;104;-4042.07;1905.93;0.471523;164.5;115.5;0.702128;5;BuyerResto;00000000;6.41639;0.2;6.25;7.24972;0.999722;2.5;1;8;10;1;0.75;0.0533875;0.0301591;0.0387718;5;0.456057;0.01;1;0.0533875;-0.95;1;0.01;0;1;10;[[104:1:1]:[104:2:1]:[104:3:1]:[104:4:1]:[104:5:1]:[104:6:1]:[104:7:1]:[104:8:1]:[104:9:1]:[104:10:1]:[104:11:1]:[104:12:1]:[104:13:1]:[104:14:1]:[104:15:1]:[104:16:1]:[104:17:1]:[104:18:1]:[104:19:1]:[104:20:1]:];[[104:3:10]:];5;2;1;20;0.6;5;0;0.5;0;0.5;0;0.1;-4.9;1;1;20;
D;18;H;75;105;-7955.2;2380.8;0.299276;480.59;159.41;0.331696;5;BuyerResto;00000000;7.28306;0.2;6.25;7.29972;1.04972;2.5;1;8;10;1;0.75;0.139511;0.0550177;0.0987685;5;0.488026;0.01;1;0.139511;-0.95;1;0.01;0;0;20;[[105:2:1]:[105:3:2]:[105:6:2]:[105:8:1]:[105:9:1]:[105:10:1]:[105:11:1]:[105:13:1]:[105:14:1]:[105:15:1]:[105:16:1]:[105:17:1]:[105:18:1]:[105:19:1]:[105:20:1]:];[[105:2:6]:[105:3:2]:[105:6:2]:[105:11:2]:[105:19:7]:[105:20:1]:];10;2;1;20;0.6;0;0;1;0;0;0;0.1;1.8;0.85;1.13333;15;
D;18;H;75;106;-4175.89;1404.11;0.336242;258.1;101.9;0.394808;5;BuyerResto;00000000;6.99972;0.2;6.25;7.43306;1.18306;2.5;1;8;10;1;0.75;0.0995965;0.061249;0.0409914;5;0.468655;0.01;1;0.0995965;-0.95;1;0.01;0;11;10;[[106:1:2]:[106:2:1]:[106:3:1]:[106:4:1]:[106:5:1]:[106:6:1]:[106:7:1]:[106:8:1]:[106:9:1]:[106:10:1]:[106:11:1]:[106:12:1]:[106:13:1]:[106:14:1]:[106:15:1]:[106:16:1]:[106:17:1]:[106:18:1]:[106:19:1]:[106:20:1]:];[[106:20:10]:];5;2;1;20;0.8;5;0;0.5;0;0.5;0;0.1;-3.2;1.05;1.05;20;
D;18;H;75;107;-6254.77;2897.23;0.463203;244.82;75.18;0.307083;5;BuyerResto;00000000;6.91639;0.2;6.25;6.91639;0.666389;2.5;1;8;10;1;0.75;0.0947137;0.0764037;0.106336;5;0.758013;0.01;1;0.0947137;-0.95;1;0.01;0;0;10;[[107:1:1]:[107:2:1]:[107:3:1]:[107:5:1]:[107:6:1]:[107:7:1]:[107:8:1]:[107:9:1]:[107:11:1]:[107:13:1]:[107:15:1]:[107:16:1]:[107:17:1]:[107:20:1]:];[[107:8:8]:[107:9:2]:];5;2;1;20;0.6;5;0;1;0;0.5;0;0.1;0.8;0.7;1;14;
D;18;H;75;112;-4566.39;1489.61;0.326212;304.7;87.3;0.286511;5;BuyerTF;00000000;7.24972;0.2;6.25;7.26639;1.01639;2.5;0;8;10;3;0.75;0.17902;0.0676497;1;5;0.178504;0.01;1;0.17902;0.05;1;0.01;0;1;12;[[112:1:1]:[112:2:1]:[112:3:2]:[112:4:1]:[112:5:1]:[112:6:1]:[112:7:1]:[112:8:1]:[112:9:1]:[112:10:1]:[112:11:1]:[112:12:1]:[112:13:1]:[112:14:1]:[112:15:1]:[112:16:1]:[112:17:1]:[112:18:1]:[112:19:1]:[112:20:1]:];[[112:3:10]:[112:7:2]:];6;2;1;20;0.7;4;0;0;0;0.5;0;0.3;-2.4;1.05;1.05;20;
D;18;H;75;119;-5999.14;2180.86;0.363529;531;149;0.280603;5;BuyerTF;00000000;6.49972;0.2;6.25;6.49972;0.249722;2.5;0;8;10;3;0.75;0.0489377;0.0811933;1;5;0.209343;0.01;1;0.0489377;0.05;1;0.01;1;15;20;[[119:11:1]:[119:12:1]:[119:19:1]:];[[119:12:10]:[119:19:10]:];10;2;1;20;0.7;0;0;0;0;1;0;0.3;1.5;0.15;1;3;
D;19;H;0;22;-5906.53;2357.47;0.399129;344.56;95.44;0.276991;5;BuyerBarbes;00000000;5.34972;0.2;5;5.34972;0.349722;2.5;0;8;10;3;0.75;0.120373;0.041806;0.124636;5;0.578277;0.01;1;0.120373;0.05;1;0.01;0;0;20;[[22:11:1]:[22:13:1]:[22:14:1]:];[[22:11:3]:[22:13:13]:[22:14:4]:];10;2;1;20;0.1;0;0;0;0;0;0;0.2;-2.35;0.15;1;3;
D;19;H;0;34;-5971.84;2500.16;0.418658;321.8;118.2;0.367309;5;BuyerBarbes;00000000;5.16639;0.2;5;5.16639;0.166389;2.5;0;8;10;3;0.75;0.0717519;0.0675236;0.099475;5;0.550538;0.01;1;0.0717519;0.05;1;0.01;0;0;20;[[34:9:1]:[34:13:1]:];[[34:9:10]:[34:13:10]:];10;2;1;20;0.1;0;0;0;0;0;0;0.25;-2.95;0.1;1;2;
D;19;H;0;35;-5879.75;2528.25;0.429993;304.9;135.1;0.443096;5;BuyerBarbes;00000000;5.14972;0.2;5;5.14972;0.149722;2.5;0;8;10;3;0.75;0.0512048;0.083506;0.151161;5;0.650981;0.01;1;0.0512048;0.05;1;0.01;0;0;20;[[35:11:1]:[35:14:1]:];[[35:11:10]:[35:14:10]:];10;2;1;20;0.1;0;0;0;0;0;0;0.25;-3.3;0.1;1;2;
D;19;H;0;45;-5036.98;2663.02;0.528694;270.6;129.4;0.478197;5;BuyerBarbes;00000000;5.13306;0.2;5;5.13306;0.133056;2.5;0;8;10;3;0.75;0.15046;0.0469164;0.104837;5;0.489065;0.01;1;0.15046;0.05;1;0.01;0;0;20;[[45:11:1]:[45:14:1]:];[[45:11:10]:[45:14:10]:];10;2;1;20;0;0;0;0;0;0;0;0.25;-1.4;0.1;1;2;
D;19;H;0;50;-4977.53;2422.47;0.486681;284.46;115.54;0.406173;5;BuyerBarbes;00000000;5.51639;0.2;5;5.51639;0.516389;2.5;0;8;10;3;0.75;0.133259;0.0261549;0.0972106;5;0.491399;0.01;1;0.133259;0.05;1;0.01;0;0;20;[[50:6:1]:[50:8:2]:[50:11:1]:[50:14:1]:[50:15:1]:[50:16:1]:];[[50:8:3]:[50:14:7]:[50:16:10]:];10;2;1;20;0;0;0;0;0;0;0;0.25;-2.45;0.35;1.16667;6;
D;19;H;0;53;-4930.45;2609.55;0.529272;327.42;112.58;0.34384;5;BuyerBarbes;00000000;5.16639;0.2;5;5.16639;0.166389;2.5;0;8;10;3;0.75;0.240733;0.0673892;0.0724496;5;0.631282;0.01;1;0.240733;0.05;1;0.01;0;0;22;[[53:12:1]:[53:14:1]:];[[53:12:12]:[53:14:10]:];11;2;1;20;0;-1;0;0;0;0;0;0.25;-2.05;0.1;1;2;
D;19;H;0;58;-5051.68;2548.32;0.50445;263.2;136.8;0.519757;5;BuyerBarbes;00000000;5.16639;0.2;5;5.16639;0.166389;2.5;0;8;10;3;0.75;0.162935;0.0541678;0.072199;5;0.533768;0.01;1;0.162935;0.05;1;0.01;0;0;20;[[58:5:1]:[58:8:1]:[58:10:1]:];[[58:5:10]:[58:8:10]:];10;2;1;20;0;0;0;0;0;0;0;0.2;-3.1;0.15;1;3;
D;19;H;0;67;-9307.55;0;0;491;0;0;5;BuyerNeuilly;00000000;5.24972;0.2;5;5.26639;0.266389;2.5;0;8;10;3;0.75;0.0654558;0.0277109;0.10193;5;0.6851;0.01;1;0.0654558;0.05;1;0.01;0;0;20;[[67:5:1]:[67:16:1]:[67:19:1]:];[[67:5:10]:[67:19:10]:];10;2;1;20;0.7;0;0;0;0;0;0;0.25;-1.25;0.15;1;3;
D;19;H;0;68;-8989.95;2890.05;0.321476;407.2;232.8;0.571709;5;BuyerNeuilly;00000000;5.21639;0.2;5;5.21639;0.216389;2.5;0;8;10;3;0.75;0.111199;0.0540459;0.0554464;5;0.821794;0.01;1;0.111199;0.05;1;0.01;0;0;20;[[68:2:1]:[68:8:1]:[68:13:1]:];[[68:2:10]:[68:13:10]:];10;2;1;20;0.6;0;0;0;0;0;0;0.25;-0.25;0.15;1;3;
D;19;H;0;71;-9188.88;3099.12;0.337269;487.2;152.8;0.313629;5;BuyerNeuilly;00000000;5.18306;0.2;5;5.18306;0.183056;2.5;0;8;10;3;0.75;0.0916866;0.0485568;0.069498;5;0.72598;0.01;1;0.0916866;0.05;1;0.01;0;0;20;[[71:4:1]:[71:5:1]:];[[71:4:10]:[71:5:10]:];10;2;1;20;0.6;0;0;0;0;0;0;0.25;-2.8;0.1;1;2;
D;19;H;0;85;-7907.39;3468.61;0.438654;459.49;140.51;0.305796;5;BuyerNeuilly;00000000;5.31639;0.2;5;5.31639;0.316389;2.5;0;8;10;3;0.75;0.0990418;0.0527727;0.0495458;5;0.797892;0.01;1;0.0990418;0.05;1;0.01;1;20;20;[[85:15:1]:[85:16:1]:[85:17:1]:[85:19:1]:[85:20:1]:];[[85:15:3]:[85:17:10]:[85:19:2]:[85:20:5]:];10;2;1;20;0.5;0;0;0.5;0;0.5;0;0.25;-1.8;0.25;1;5;
D;19;H;0;86;-8508.29;3543.71;0.416501;384.3;255.7;0.665366;5;BuyerResto;00000000;5.14972;0.2;5.0049;5.14972;0.144827;2.5;1;8;10;1;0.75;0.131122;0.074454;0.0461029;5;0.600279;0.01;1;0.131122;-0.95;1;0.01;0;0;20;[[86:15:1]:[86:16:1]:];[[86:15:10]:[86:16:10]:];10;2;1;20;0.6;0;0;0;0;0;0;0.1;-4.2;0.1;1;2;
D;19;H;0;89;-8195.57;3164.43;0.386115;424.9;215.1;0.506237;5;BuyerResto;00000000;5.26639;0.2;5;5.28306;0.283056;2.5;1;8;10;1;0.75;0.112876;0.00778437;0.0091474;5;0.509147;0.01;1;0.112876;-0.95;1;0.01;1;14;20;[[89:3:1]:[89:14:1]:[89:19:1]:];[[89:3:10]:[89:14:10]:];10;2;1;20;0.6;0;0;0.5;0;0.5;0;0.1;0.05;0.15;1;3;
D;19;H;0;95;-7341.2;4818.8;0.656405;320.7;319.3;0.995635;5;BuyerResto;00000000;5.11639;0.2;5;5.11639;0.116389;2.5;1;8;10;1;0.75;0.0798143;0.0518531;0.0937555;5;0.637401;0.01;1;0.0798143;-0.95;1;0.01;0;0;20;[[95:7:1]:[95:10:1]:];[[95:7:10]:[95:10:10]:];10;2;1;20;0.6;0;0;0;0;0;0;0.1;-2.5;0.1;1;2;
D;19;H;0;96;-8734.5;2665.5;0.305169;392.8;207.2;0.527495;5;BuyerResto;00000000;5.16639;0.2;5;5.18306;0.183056;2.5;1;8;10;1;0.75;0.137413;0.0375046;0.0692192;5;0.415351;0.01;1;0.137413;-0.95;1;0.01;0;0;20;[[96:3:1]:[96:13:1]:];[[96:3:10]:[96:13:10]:];10;2;1;20;0.5;0;0;0;0;0;0;0.1;-2.4;0.1;1;2;
D;19;H;0;100;-9694.37;2465.63;0.254336;499.96;140.04;0.280102;5;BuyerResto;00000000;5.24972;0.2;5;5.24972;0.249722;2.5;1;8;10;1;0.75;0.133097;0.0646854;0.00617358;5;0.474163;0.01;1;0.133097;-0.95;1;0.01;1;12;20;[[100:12:1]:[100:13:1]:[100:16:1]:];[[100:12:4]:[100:13:6]:[100:16:10]:];10;2;1;20;0.6;0;0;0.5;0;0.5;0;0.1;-2.4;0.15;1;3;
D;19;H;0;110;-9742.12;1849.88;0.189885;487.9;112.1;0.22976;5;BuyerResto;00000000;5.13306;0.2;5;5.14972;0.149722;2.5;1;8;10;1;0.75;0.159156;0.10094;0.0196134;5;0.572719;0.01;1;0.159156;-0.95;1;0.01;0;0;20;[[110:7:1]:[110:8:1]:];[[110:7:10]:[110:8:10]:];10;2;1;20;0.5;0;0;0;0;0;0;0.1;-4.1;0.1;1;2;
D;19;H;0;111;-4751.73;2288.27;0.481566;156.51;63.49;0.405661;5;BuyerTF;00000000;5.41639;0.2;5;5.43306;0.433056;2.5;0;8;10;3;0.75;0.0776282;0.0699941;1;5;0.201878;0.01;1;0.0776282;0.05;1;0.01;0;0;11;[[111:10:1]:[111:11:1]:[111:12:1]:[111:13:1]:[111:14:1]:];[[111:10:10]:[111:11:1]:];5.5;2;1;20;0;4.5;0;1;0;0.5;0;0.2;-1.35;0.25;1;5;
D;19;H;0;113;-4781.77;2218.23;0.463893;305.75;94.25;0.308258;5;BuyerTF;00000000;5.38306;0.2;5;5.39972;0.399722;2.5;0;8;10;3;0.75;0.107102;0.0298133;1;5;0.0903304;0.01;1;0.107102;0.05;1;0.01;0;0;20;[[113:9:2]:[113:10:1]:[113:11:1]:[113:12:1]:[113:13:1]:];[[113:9:7]:[113:10:10]:[113:11:3]:];10;2;1;20;0;0;0;0;0;0;0;0.2;-0.8;0.3;1.2;5;
D;19;H;0;116;-7073.21;3046.79;0.430751;336.8;223.2;0.662708;5;BuyerTF;00000000;5.23306;0.2;5.01614;5.23306;0.216919;2.5;0;8;10;3;0.75;0.164724;0.0549877;1;5;0.317667;0.01;1;0.164724;0.05;1;0.01;1;8;20;[[116:9:1]:[116:11:1]:[116:12:1]:];[[116:9:10]:[116:11:10]:];10;2;1;20;0.4;0;0;0;0;1;0;0.25;-1.95;0.15;1;3;
D;19;H;0;117;-9572.14;2915.86;0.304619;572;108;0.188811;5;BuyerTF;00000000;5.11639;0.2;5;5.13306;0.133056;2.5;0;8;10;3;0.75;0.138029;0.0986994;1;5;0.264659;0.01;1;0.138029;0.05;1;0.01;1;10;20;[[117:10:1]:];[[117:10:20]:];10;2;1;20;0.7;0;0;0;0;1;0;0.2;-1.6;0.05;1;1;
D;19;H;1;40;-5054.31;2525.69;0.49971;306.8;93.2;0.303781;5;BuyerBarbes;00000000;5.19972;0.2;5.02286;5.19972;0.176859;2.5;0;8;10;3;0.75;0.111646;0.0361298;0.106991;5;0.359367;0.01;1;0.111646;0.05;1;0.01;0;0;20;[[40:9:1]:[40:11:1]:];[[40:9:10]:[40:11:10]:];10;2;1;20;0;0;0;0;0;0;0;0.25;-2.75;0.1;1;2;
D;19;H;2;24;-5112.95;2467.05;0.48251;303;97;0.320132;5;BuyerBarbes;00000000;5.19972;0.2;5.04042;5.21639;0.175968;2.5;0;8;10;3;0.75;0.122638;0.0307316;0.106543;5;0.49562;0.01;1;0.122638;0.05;1;0.01;0;0;20;[[24:9:1]:[24:15:1]:];[[24:9:10]:[24:15:10]:];10;2;1;20;0;0;0;0;0;0;0;0.2;-2.05;0.1;1;2;
D;19;H;2;52;-5489.23;2630.77;0.47926;340.1;99.9;0.293737;5;BuyerBarbes;00000000;5.18306;0.2;5.04352;5.18306;0.139532;2.5;0;8;10;3;0.75;0.0781597;0.0395364;0.0493107;5;0.721291;0.01;1;0.0781597;0.05;1;0.01;0;0;20;[[52:6:1]:];[[52:6:20]:];10;2;1;20;0.1;0;0;0;0;0;0;0.2;-3.4;0.05;1;1;
D;19;H;4;93;-7920.83;3519.17;0.444293;385.7;254.3;0.659321;5;BuyerResto;00000000;5.19972;0.2;5.06962;5.21639;0.146764;2.5;1;8;10;1;0.75;0.107121;0.0547843;0.0566696;5;0.661985;0.01;1;0.107121;-0.95;1;0.01;0;0;20;[[93:4:1]:];[[93:4:20]:];10;2;1;20;0.6;0;0;0;0;0;0;0.05;-1.7;0.05;1;1;
D;19;H;5;41;-5728.01;2631.99;0.459495;311.8;128.2;0.411161;5;BuyerBarbes;00000000;5.28306;0.2;5.08416;5.29972;0.215559;2.5;0;8;10;3;0.75;0.0696905;0.0251668;0.108296;5;0.699467;0.01;1;0.0696905;0.05;1;0.01;0;0;20;[[41:11:1]:[41:14:1]:];[[41:11:10]:[41:14:10]:];10;2;1;20;0.1;0;0;0;0;0;0;0.25;-2;0.1;1;2;
D;19;H;5;114;-8131.58;2628.42;0.323236;382.74;177.26;0.463134;5;BuyerTF;00000000;5.43306;0.2;5.09308;5.44972;0.356646;2.5;0;8;10;3;0.75;0.0950713;0.0644143;1;5;0.135209;0.01;1;0.0950713;0.05;1;0.01;1;14;20;[[114:10:1]:[114:11:1]:[114:12:1]:[114:15:1]:];[[114:10:9]:[114:11:3]:[114:12:1]:[114:15:7]:];10;2;1;20;0.4;0;0;0;0;1;0;0.2;-0.85;0.2;1;4;
