Day;Seller;NbBuyer;MoyHour;SumQty;NbProd;MoyTransPrice;MoyFinPrice;MoyQualID;MoyStdPrice;MoyProdPrice;MoyAge;MoyQuality;MoyQty;MoyQualAdmId;MoyIDAdmin;MoyAdminPrice;Moysupply;MoyHour2;MoymargBuyer;MoyNewOffer;MoymargSeller;MoyVmargBuyer;MoyVmargSeller;Moydem2;Moysup2;Moysup/dem;Moyqty/dem;Moyqty/off;SumVmargBuyer;SumVmargSeller;Moydertrans
5;9;2;58;18;2;19.295;28;1;19.295;15.365;0.5;0.5364175;9;1;51100;23.2414;233;55;0.448072148;150.5;0.272627746;4.21556597;2.6110511225;135;208.5;3.2;0.118181818;0.0487374425;8.43113194;5.222102245;110
5;10;25;92.16;184;25;20.0136;27.36;3.2;20.8228;16.8956;0.92;0.522569384;7.36;1.16;51596;23.49878;424.36;92;0.35825632556;199.24;0.18507497956;2.63916164776;1.4065375074;158.8;380.8;3.248;0.07064731796;0.02512325364;65.979041194;35.163437685;114.8
5;11;8;79.625;67;8;19.255;25;2.5;19.93625;16.05625;0.25;0.48146075;8.375;1.125;50112.5;23.825925;286.375;80;0.28067485525;200.625;0.19795502275;2.64842847475;1.6962108885;162.5;286.25;2.5625;0.074984472125;0.0317178345;21.187427798;13.569687108;100
5;12;11;101.818181818182;71;11;21.0518181818182;27.6363636363636;1.81818181818182;21.1545454545455;18.4063636363636;0.818181818181818;0.617131818181818;6.45454545454545;1.27272727272727;50763.6363636364;23.9159454545455;283.181818181818;100.909090909091;0.302539849090909;215.818181818182;0.143149344545455;1.91129779027273;0.968449570818182;115.454545454545;249.909090909091;3.70909090909091;0.0809090908181818;0.0301270156363636;21.024275693;10.652945279;134.545454545455
5;13;10;78.3;81;10;23.375;31.6;0.8;24.606;19.242;0.2;0.757322;8.1;1.6;50160;24.79162;344.6;79;0.3544740969;312;0.2213127461;2.7880284934;1.663779859;96;311.4;4.16;0.0971428573;0.0299008702;27.880284934;16.63779859;89
5;14;8;96.625;65;8;21.12625;30.5;3.875;29.8375;19.2825;0.875;0.734904;8.125;1.5;51775;24.3345375;500.25;97.5;0.44145053775;266;0.09600772675;3.92350610725;0.780184479625;147.5;465.375;3.9;0.089673913125;0.020136739875;31.388048858;6.241475837;128.75
5;16;1;157;10;1;21.86;36;5;21.86;18.45;0;0.926651;10;2;52200;25.2805;496;160;0.64684355;359;0.184823848;6.468435499;1.848238482;70;351;5;0.142857143;0.028490028;6.468435499;1.848238482;160
5;17;10;104.3;76;10;21.453;30.8;5.2;25.08;17.842;0.3;0.717093;7.6;1.8;50680;25.26521;381.2;105;0.4371114791;309.9;0.2064497982;3.3352545346;1.6167482593;96;325.5;4.52;0.1086459627;0.0233122962;33.352545346;16.167482593;127
5;18;5;74.8;27;5;19.822;25.6;4.6;19.944;17.806;1.2;0.4710716;5.4;0.8;52080;22.08646;544.6;74;0.2811446302;143.6;0.1136168366;1.4063670398;0.6747583904;148;340.2;3.02;0.0492857144;0.0158466158;7.031835199;3.373791952;100
5;19;7;56.8571428571429;58;7;19.0342857142857;25.1428571428571;0.428571428571429;19.5657142857143;17.0071428571429;0.857142857142857;0.350071428571429;8.28571428571429;0.428571428571429;50328.5714285714;22.1272428571429;183.571428571429;58.5714285714286;0.309910320428571;62.1428571428571;0.122592145428571;2.32370469614286;0.909085254428571;218.571428571429;213.857142857143;0.957142857142857;0.0383681535714286;0.0466408254285714;16.265932873;6.363596781;87.1428571428571
5;20;4;81.25;32;4;18.56;21;0.5;18.97;16.6525;1.75;0.23704075;8;0.25;51275;21.29855;274;82.5;0.13025897175;30.75;0.11513154525;1.0205849855;0.8876400895;217.5;226.75;1.075;0.03621047425;0.047466327;4.082339942;3.550560358;115
6;1;1;197;6;1;19.73;32;3;19.73;16.43;0;0.641894;6;1;62100;23.047;870;200;0.62189559;329;0.2008521;3.731373543;1.205112599;230;676;2.9;0.026086957;0.00887574;3.731373543;1.205112599;240
6;2;17;104.941176470588;134;17;19.3176470588235;24.7058823529412;1.41176470588235;19.8341176470588;16.9605882352941;1.76470588235294;0.388222588235294;7.88235294117647;0.647058823529412;61770.5882352941;22.7201058823529;334.882352941176;104.705882352941;0.263841822941176;100.176470588235;0.143611295176471;2.17726591270588;1.15305156417647;162.352941176471;411.529411764706;3.17058823529412;0.0686996379411765;0.0232497574117647;37.013520516;19.601876591;125.294117647059
6;3;5;37.8;49;5;22.208;30.4;1.6;26.53;15.874;0;0.626673;9.8;1.6;60160;24.83416;332.2;38;0.3776813632;267.8;0.3994355496;3.7438685404;3.8955363526;134.6;320;3.4;0.1010287812;0.0307505074;18.719342702;19.477681763;132
6;4;6;24.5;49;6;23.6633333333333;32;2.33333333333333;23.9966666666667;16.6116666666667;0.166666666666667;0.721890333333334;8.16666666666667;1.33333333333333;61133.3333333333;24.4548;509;21.6666666666667;0.391844988166667;267;0.413302163166667;3.02877652633333;3.47839769066667;176.833333333333;447.5;3.18333333333333;0.0601842941666667;0.021104258;18.172659158;20.870386144;26.6666666666667
6;5;4;61.75;40;4;23.8375;31;0.5;24.07;18.62;1;0.646633;10;1.5;62150;25.2279;610.5;62.5;0.29858507225;316;0.2878176025;2.9858507225;2.878176026;150;544.5;4.4;0.093167702;0.019502987;11.94340289;11.512704104;110
6;6;3;110.666666666667;23;3;19.4566666666667;28;0.666666666666667;23.0433333333333;16.98;1;0.449957;7.66666666666667;0.666666666666667;62066.6666666667;22.1821666666667;691;110;0.435733608666667;219.333333333333;0.156364476666667;3.453507265;0.965012137666667;220;613.333333333333;2.73333333333333;0.0350724636666667;0.0128609306666667;10.360521795;2.895036413;160
6;7;7;28.4285714285714;68;7;24.7328571428571;29.1428571428571;2.57142857142857;26.5971428571429;16.3585714285714;0.285714285714286;0.605819;9.71428571428571;1.14285714285714;61114.2857142857;24.2663857142857;252;27.1428571428571;0.215212442;136.285714285714;0.479681058857143;2.11279400928571;4.732011467;150;261.714285714286;2.97142857142857;0.109824957571429;0.041313329;14.789558065;33.124080269;60
6;8;12;83.5833333333333;78;12;19.7441666666667;25.6666666666667;1.83333333333333;20.2508333333333;17.0958333333333;0.5;0.484445166666667;6.5;1.08333333333333;60108.3333333333;23.4147166666667;284.5;84.1666666666667;0.290413731666667;180.416666666667;0.157655835333333;1.77633929058333;0.924664968333333;169.5;254.416666666667;2.24166666666667;0.0496869258333333;0.0369277916666667;21.316071487;11.09597962;118.333333333333
6;9;4;93.25;34;4;20.0825;27;1;20.48;18.275;0.5;0.554439;8.5;1;60100;22.6867;255;92.5;0.3347815695;181;0.100801395;2.74251844175;0.78439275325;135.5;210.5;2.6;0.078838028;0.0673202615;10.970073767;3.137571013;137.5
6;10;7;71.4285714285714;59;7;19.8442857142857;28.5714285714286;3.42857142857143;26.1442857142857;17.9885714285714;1;0.537858857142857;8.42857142857143;0.857142857142857;62085.7142857143;22.9288285714286;642.428571428571;72.8571428571429;0.430988278857143;231.285714285714;0.103833549285714;3.60764933528571;0.919506049;198.571428571429;584.714285714286;3.18571428571429;0.0524267968571429;0.0151980595714286;25.253545347;6.436542343;102.857142857143
6;11;5;57.6;33;5;21.076;33.6;5;21.658;17.85;0;0.9044736;6.6;2;60200;25.4724;349;56;0.594451271;349;0.181285727;3.843445036;1.2508804612;71;340;4.8;0.0929577462;0.0194117648;19.21722518;6.254402306;64
6;12;10;160.7;88;10;24.977;31.2;2.2;25.871;18.127;0.7;0.6669637;8.8;1.5;61150;25.33581;282.7;161;0.2534744176;181.5;0.3827164506;2.2444200071;3.3379342997;121;286.1;3.79;0.1167193676;0.0330390664;22.444200071;33.379342997;184
6;13;4;110.25;35;4;20.395;25;0.25;25.0725;16.205;0.5;0.3994895;8.75;0.75;60075;22.2878;244.5;112.5;0.2126135975;130.25;0.2672189665;2.0938431765;2.5511547235;175.25;198;1.725;0.0671019595;0.0599188015;8.375372706;10.204618894;115
6;14;3;114;26;3;22.1166666666667;30.6666666666667;4;22.1166666666667;18.1233333333333;0;0.800795666666667;8.66666666666667;2;60866.6666666667;26.1178666666667;349.666666666667;113.333333333333;0.386287565666667;333.666666666667;0.220397261666667;3.401778441;1.89761335233333;70.6666666666667;364.333333333333;5.16666666666667;0.12260228;0.024103879;10.205335323;5.692840057;116.666666666667
6;15;13;165.153846153846;104;13;19.8369230769231;27.0769230769231;1.07692307692308;20.6230769230769;17.3923076923077;0.769230769230769;0.487914384615385;8;1.07692307692308;61876.9230769231;23.8646923076923;378.230769230769;165.384615384615;0.353181328153846;163.307692307692;0.144854023846154;3.03615379430769;1.24240741538462;159.230769230769;445.230769230769;3.6;0.0692594363076923;0.0181952066153846;39.469999326;16.1512964;180
6;16;9;145.333333333333;67;9;20.5722222222222;25.3333333333333;2.11111111111111;20.6388888888889;17.1033333333333;1.11111111111111;0.405242222222222;7.44444444444444;0.555555555555556;61166.6666666667;22.4149222222222;216.222222222222;145.555555555556;0.234478749666667;64.6666666666667;0.194896480666667;1.89367602766667;1.58710301744444;206.666666666667;248.666666666667;1.57777777777778;0.0441119266666667;0.0346538118888889;17.043084249;14.283927157;147.777777777778
6;17;9;102.333333333333;73;9;21.17;31.1111111111111;5.77777777777778;27.6222222222222;18.3322222222222;0.222222222222222;0.834110444444444;8.11111111111111;1.77777777777778;60400;25.2008222222222;317.777777777778;103.333333333333;0.464840147111111;299.888888888889;0.159705183888889;3.58583447577778;1.18843672144444;85.2222222222222;310.666666666667;4.41111111111111;0.110214824;0.0290458378888889;32.272510282;10.695930493;140
6;18;10;82;74;10;19.893;27.6;4.8;20.425;17.907;0.6;0.539477;7.4;1;61100;22.95287;377.9;84;0.382678051;138.2;0.1120531018;3.0787472011;0.8913019129;211.1;398.4;2.1;0.0422366809;0.018940569;30.787472011;8.913019129;93
6;19;4;58.25;35;4;20.285;26;0.5;20.71;17.5;1.5;0.4603855;8.75;1;62100;23.93065;342;60;0.265712449;151.5;0.1582668535;2.1134025165;1.25513599475;135;450.5;4.15;0.0785714285;0.01932580475;8.453610066;5.020543979;70
6;20;12;120.75;97;12;18.4108333333333;24.6666666666667;1.5;18.775;16.1591666666667;1.08333333333333;0.386224166666667;8.08333333333333;0.333333333333333;61700;21.3969333333333;386;120;0.33292043;70.3333333333333;0.140392181333333;2.89900407116667;1.16087021958333;213.333333333333;441.833333333333;2.06666666666667;0.0380220685;0.0222029;34.788048854;13.930442635;134.166666666667
7;1;6;129.333333333333;51;6;19.7433333333333;28;2.5;20.2783333333333;16.8316666666667;0.666666666666667;0.505306033333333;8.5;1;70433.3333333333;23.7335;331.333333333333;130;0.411965787666667;152;0.174314013833333;3.53898470583333;1.51698223266667;197.666666666667;322.333333333333;1.96666666666667;0.0543881263333333;0.0265160895;21.233908235;9.101893396;160
7;2;14;113.214285714286;113;14;18.6878571428571;24.8571428571429;1.71428571428571;20.9414285714286;16.2642857142857;1;0.410630571428571;8.07142857142857;0.5;71621.4285714286;21.9150642857143;464.071428571429;112.857142857143;0.320860702071429;118.5;0.166469573785714;2.97720877142857;1.5060450875;201.071428571429;400.214285714286;2.21428571428571;0.0448188663571429;0.0242801452142857;41.6809228;21.084631225;135.714285714286
7;3;9;69.5555555555556;83;9;20.2033333333333;29.3333333333333;1.66666666666667;22.94;16.2644444444444;0.333333333333333;0.570722333333333;9.22222222222222;1.22222222222222;70677.7777777778;23.9383777777778;324;70;0.454737102888889;219;0.240558858;4.08409419755555;2.24950399533333;175.333333333333;301.666666666667;2.44444444444444;0.073462392;0.0322567378888889;36.756847778;20.245535958;82.2222222222222
7;4;15;118.733333333333;115;15;20.9386666666667;28.2666666666667;1.46666666666667;19.9793333333333;16.2526666666667;0.6;0.494675866666667;7.66666666666667;0.933333333333333;72093.3333333333;22.6444533333333;543.2;118.666666666667;0.358952497066667;210.266666666667;0.292595209;2.6437256186;2.2186009196;176.933333333333;495.666666666667;3.58666666666667;0.0534435432666667;0.0169926748;39.655884279;33.279013794;152
7;5;8;116.875;64;8;23.04625;31.5;0.875;23.42125;19.65375;0.125;0.7582625;8;1.5;70900;25.1206375;322.5;116.25;0.356932315125;252.75;0.173649515;2.920173437125;1.50759595575;126;367.75;4.3375;0.08996335;0.024759475;23.361387497;12.060767646;143.75
7;6;12;117.583333333333;85;12;19.7625;24.3333333333333;0.833333333333333;20.3525;16.8391666666667;1;0.335768188333333;7.08333333333333;0.833333333333333;71416.6666666667;22.9754583333333;399.75;118.333333333333;0.2253823275;160.333333333333;0.176577178416667;1.77800297333333;1.27544455775;177.166666666667;388.25;3.025;0.0524051258333333;0.0238537563333333;21.33603568;15.305334693;135
7;7;3;14.3333333333333;27;3;27.8933333333333;32;3;29.06;17.69;0.333333333333333;0.687372;9;1.66666666666667;71166.6666666667;26.0239333333333;301.666666666667;13.3333333333333;0.209291459666667;222.666666666667;0.543813289;1.59291459633333;5.39714395333333;110;277.666666666667;3.93333333333333;0.143478261;0.0330454636666667;4.778743789;16.19143186;46.6666666666667
7;8;14;96.0714285714286;118;14;18.4635714285714;24.2857142857143;1.35714285714286;19.7935714285714;15.9435714285714;0.642857142857143;0.375571357142857;8.42857142857143;0.785714285714286;71650;22.8651285714286;485.571428571429;97.8571428571429;0.3098977985;185.214285714286;0.164869019214286;2.71316904028571;1.49426146828571;195.928571428571;444.714285714286;2.72142857142857;0.0529658675;0.0259314291428571;37.984366564;20.919660556;127.142857142857
7;9;7;107.428571428571;55;7;17.6342857142857;22.8571428571429;0.714285714285714;18.9971428571429;16.0028571428571;1.14285714285714;0.345678857142857;7.85714285714286;0.714285714285714;71071.4285714286;22.0038571428571;302.428571428571;110;0.293775495428571;144.285714285714;0.112330334;2.37195581771429;0.786610293142857;226.857142857143;265.285714285714;1.2;0.0345358631428571;0.0311048378571429;16.603690724;5.506272052;135.714285714286
7;10;15;104.8;107;15;19.626;28;3.2;21.964;16.948;0.666666666666667;0.519714466666667;7.13333333333333;0.866666666666667;71486.6666666667;22.9079;344.933333333333;106;0.415978432133333;165.133333333333;0.159000841066667;3.203390982;1.1343622694;180.2;336;2.78666666666667;0.0548994094666667;0.0243300315333333;48.05086473;17.015434041;146
7;11;7;111.571428571429;55;7;19.8428571428571;26.8571428571429;2.28571428571429;20.2971428571429;15.56;0.285714285714286;0.452953457142857;7.85714285714286;1.14285714285714;70114.2857142857;25.0365714285714;251.714285714286;112.857142857143;0.344646454571429;186.571428571429;0.278689893571429;3.09159718757143;2.26822386514286;152.571428571429;265.285714285714;2.6;0.0763982711428571;0.0330126187142857;21.641180313;15.877567056;131.428571428571
7;13;5;51;45;5;21.456;31.2;0.8;22.358;16.888;0.2;0.65664626;9;1.2;70120;25.01656;268.2;52;0.4417346584;193.2;0.2785630114;4.0797366788;2.4559006032;159.6;281.2;2.56;0.0799900188;0.0369077606;20.398683394;12.279503016;116
7;15;3;60.6666666666667;30;3;21.86;34.6666666666667;1.66666666666667;31.4633333333333;17.4866666666667;0.333333333333333;0.871276333333333;10;1.66666666666667;72166.6666666667;24.6663666666667;500.666666666667;60;0.587306183666667;331.666666666667;0.255901901666667;5.87306183666667;2.55901901633333;123;540.333333333333;5.73333333333333;0.109794136;0.0186043063333333;17.61918551;7.677057049;100
7;16;6;117.666666666667;47;6;23.3683333333333;30;3.33333333333333;23.5516666666667;18.0283333333333;0.666666666666667;0.607084166666667;7.83333333333333;1.5;71483.3333333333;25.6181;340.833333333333;118.333333333333;0.292266542666667;223.666666666667;0.291704699833333;2.089441008;2.3075700005;111.333333333333;340.5;4.36666666666667;0.0979368591666667;0.0274749725;12.536646048;13.845420003;118.333333333333
7;18;9;104;75;9;21.8344444444444;26.2222222222222;4.22222222222222;25.3855555555556;16.4866666666667;0.666666666666667;0.451348777777778;8.33333333333333;0.555555555555556;71055.5555555556;21.8507777777778;267.666666666667;105.555555555556;0.214413542111111;112.222222222222;0.329002643444445;1.63551427377778;2.86373308322222;225.111111111111;239.888888888889;1.08888888888889;0.0371054197777778;0.0404236141111111;14.719628464;25.773597749;145.555555555556
7;19;11;93;80;11;20.3681818181818;24.7272727272727;0.363636363636364;20.96;18.0445454545455;1.09090909090909;0.446394709090909;7.27272727272727;0.727272727272727;70800;23.7276181818182;223.090909090909;93.6363636363636;0.200927933909091;104.181818181818;0.131731103272727;1.47083504918182;0.938601803181818;156;217.181818181818;2.34545454545455;0.0669848187272727;0.0404118701818182;16.179185541;10.324619835;123.636363636364
7;20;1;60;10;1;19.87;28;2;23.24;17.16;0;0.544409;10;1;72100;23.4109;676;60;0.409159537;291;0.157925408;4.09159537;1.579254079;229;597;2.6;0.043668122;0.016750419;4.09159537;1.579254079;60
8;1;3;140.666666666667;24;3;22.3866666666667;32;3.66666666666667;28.3066666666667;17.7866666666667;0.666666666666667;0.706335;8;1.66666666666667;80833.3333333333;27.3924666666667;277;140;0.435989031;216;0.258470924;3.642268229;1.94012754333333;110;378.333333333333;5.56666666666667;0.107826087;0.021114568;10.926804687;5.82038263;173.333333333333
8;2;2;81.5;20;2;27.265;34;3.5;27.41;17.055;0;0.7522645;10;1.5;82150;24.52625;554.5;85;0.25173253;298;0.6089427145;2.5173252975;6.0894271455;149;567.5;4.65;0.093358396;0.0187032005;5.034650595;12.178854291;100
8;3;12;74.3333333333333;103;12;19.7925;26;1.25;24.53;15.9833333333333;0.5;0.480631833333333;8.58333333333333;1;80433.3333333333;24.8779666666667;219;75;0.30837358775;149.666666666667;0.242159615083333;2.91106493925;2.24091491933333;135.333333333333;235;3.16666666666667;0.0983502400833333;0.0464780788333333;34.932779271;26.890979032;108.333333333333
8;4;20;99.2;138;20;20.3895;27.4;1.6;22.383;16.2535;0.65;0.5244855;6.9;1.1;81310;24.13673;419.75;99.5;0.35038084755;200.8;0.2662887216;2.5063960791;2.1193000846;166.15;441.75;3.305;0.0572186875;0.0171866257;50.127921582;42.386001692;142
8;5;5;75.8;41;5;21.748;27.2;0.4;22.216;17.33;1.4;0.47672488;8.2;1.2;82120;23.8189;515.8;76;0.2430358626;238.4;0.247447588;1.9733053346;2.1090453332;159.4;515.6;4.02;0.0767422288;0.0188992488;9.866526673;10.545226666;120
8;6;12;130.083333333333;83;12;20.1575;25.3333333333333;0.666666666666667;23.6408333333333;16.1383333333333;1.08333333333333;0.401731916666667;6.91666666666667;0.666666666666667;81566.6666666667;22.6901416666667;396.25;130;0.257701108666667;132.666666666667;0.286010426166667;2.013199746;1.876321984;188.5;390.5;2.5;0.0485160825833333;0.01881560425;24.158396952;22.515863808;144.166666666667
8;7;19;131.631578947368;140;19;22.7547368421053;29.4736842105263;2.57894736842105;23.6457894736842;17.8905263157895;0.842105263157895;0.625569473684211;7.36842105263158;1.31578947368421;81236.8421052632;25.051247368421;310.263157894737;132.105263157895;0.326917720736842;170.421052631579;0.274837579842105;2.41320282021053;2.01798548052632;162.052631578947;348.105263157895;3.68947368421053;0.0742685105263158;0.0218481373684211;45.850853584;38.34172413;147.894736842105
8;8;12;75.9166666666667;80;12;19.3358333333333;25.6666666666667;1.58333333333333;20.0066666666667;16.035;0.75;0.399715333333333;6.66666666666667;0.666666666666667;80400;23.4345083333333;260.75;76.6666666666667;0.323882531083333;119.5;0.210479203083333;2.33397337933333;1.39766566366667;188.666666666667;284.583333333333;1.85;0.04334839375;0.034553197;28.007680552;16.771987964;108.333333333333
8;10;9;71.2222222222222;56;9;20.5933333333333;27.1111111111111;3.22222222222222;24.1188888888889;17.7022222222222;0.888888888888889;0.495440888888889;6.22222222222222;0.777777777777778;82077.7777777778;22.6964888888889;544.555555555556;72.2222222222222;0.310807915888889;124.444444444444;0.163328983555556;2.10216417022222;1.00856333188889;222;616;2.74444444444444;0.0280759943333333;0.0112734487777778;18.919477532;9.077069987;97.7777777777778
