D;0;H;76;AgId;Money;Margin;MarginRate;NewMoney;NewMargin;NewMarginRate;m_pNbPerceivedQuality;m_pCurrentSeller;m_pLastListenTime;m_pLeaveAfterTime;m_pArrivalTime;m_pFinishedTime;m_pElapsedTime;m_pTotalTime;m_pMakeTrustAgreements;m_pMaxQueueLength;m_pAveragePriceMarket;m_nNbUsualSellerPerProduct;m_pSpeed;m_pNegociationPart;m_pNegotiationEvolutionSpeed;m_pProbaVisitOtherSeller;m_pCompetitorImpact;m_pRigidityFactor;m_pNbNegOtherProductsUsualSeller;m_pNbNegOtherProducts;m_pNegociationPart;m_pMinimumMargin;m_pMinNbOfVisitedSellerBeforeBuy;m_pProbChangeProductResto;m_pMarketTour;m_pMarketTourNext;m_pTotalBoughtQuantity;GraphNbVisitToday;m_pBoughtQuantity;m_pBasicPrice;m_pPowerQual;m_pPrixQual;m_pMinimumQuality;m_pNeededQuantity;m_pTrustAgreementQuality;m_pMarketToursToday;m_pHasTrustAgreement;m_pToNegEverywhere;m_pTrustAgreementPrice;m_pIsInPrefferedList;m_pDayOfLastTransaction;m_pNbVisitToday;m_pNbVisitTodaySup0;m_pVisitedSellers;
D;14;H;59;71;-6126.94;2053.06;0.335087;457.5;150.5;0.328962;5;00000000;6.53306;0.2;5.98722;7.06639;1.07916;2.5;0;8;10;3;0.75;0.0381561;0.0403352;0.0662804;5;0.699448;0.01;1;0.0381561;0.05;1;0.01;0;17;18;[[71:1:1]:[71:2:1]:[71:3:1]:[71:4:1]:[71:5:1]:[71:6:1]:[71:7:1]:[71:8:1]:[71:9:1]:[71:10:1]:[71:11:1]:[71:12:1]:[71:13:1]:[71:14:1]:[71:15:1]:[71:16:1]:[71:17:1]:[71:18:1]:[71:19:1]:[71:20:1]:];9;2;1;20;0.7;1;0;1;0;0.5;0;0.3;-3.85;1;1;20;
D;14;H;59;83;-5776.53;2135.47;0.36968;176.9;103.1;0.582815;5;00000000;6.19972;0.2;5.99677;6.96639;0.969621;2.5;0;8;10;3;0.75;0.0623026;0.0327266;0;5;0.825009;0.01;1;0.0623026;0.05;1;0.01;0;20;10;[[83:1:1]:[83:2:1]:[83:3:1]:[83:4:1]:[83:5:1]:[83:6:1]:[83:7:1]:[83:8:1]:[83:9:1]:[83:10:1]:[83:11:1]:[83:12:1]:[83:13:1]:[83:14:1]:[83:15:1]:[83:16:1]:[83:17:1]:[83:18:1]:[83:19:1]:[83:20:1]:];5;2;1;20;0.5;5;0;0.5;0;0.5;0;0.2;-4.15;1;1;20;
D;14;H;61;61;-5626.83;1917.17;0.340719;497.19;182.81;0.367686;5;00000000;6.49972;0.2;6.02859;6.49972;0.471135;2.5;0;8;10;3;0.75;0.214541;0.0692416;0.0672527;5;0.864876;0.01;1;0.214541;0.05;1;0.01;0;0;20;[[61:1:1]:[61:2:1]:[61:11:1]:[61:15:1]:[61:16:1]:];10;2;1;20;0.7;0;0;0;0;0;0;0.2;-2.7;0.25;1;5;
D;14;H;61;96;-5338.28;1985.72;0.371977;295.6;92.4;0.312585;5;00000000;6.38306;0.2;6.02994;7.34972;1.31978;2.5;1;8;10;1;0.75;0.176164;0.0356015;0.0386999;5;0.712476;0.01;1;0.176164;-0.95;1;0.01;0;15;13;[[96:1:1]:[96:2:1]:[96:3:1]:[96:4:1]:[96:5:1]:[96:6:1]:[96:7:1]:[96:8:1]:[96:9:1]:[96:10:1]:[96:11:1]:[96:12:1]:[96:13:1]:[96:14:1]:[96:15:1]:[96:16:1]:[96:17:1]:[96:18:1]:[96:19:1]:[96:20:1]:];6.5;2;1;20;0.6;3.5;0;0.5;0;0.5;0;0.1;-1.9;1;1;20;
D;14;H;62;50;-5051.73;1428.27;0.282729;261.16;98.84;0.378465;5;00000000;6.76639;0.2;6.03408;6.78306;0.748976;2.5;0;8;10;3;0.75;0.0590506;0.0481238;0.0858894;5;0.678835;0.01;1;0.0590506;0.05;1;0.01;0;0;14;[[50:2:1]:[50:3:1]:[50:4:1]:[50:5:1]:[50:6:1]:[50:8:1]:[50:9:1]:[50:10:1]:[50:13:1]:[50:14:1]:[50:15:1]:[50:16:1]:[50:17:1]:[50:18:1]:[50:19:1]:[50:20:1]:];7;2;1;20;0.2;3;0;1;0;0.5;0;0.25;-3.15;0.8;1;16;
D;14;H;64;94;-6175.9;1984.1;0.321265;437.18;242.82;0.555423;5;00000000;6.39972;0.2;6.07955;6.39972;0.320173;2.5;1;8;10;1;0.75;0.0755453;0.0736131;0.0958708;5;0.646109;0.01;1;0.0755453;-0.95;1;0.01;1;2;20;[[94:2:1]:[94:4:1]:[94:16:1]:[94:20:1]:];10;2;1;20;0.7;0;0;0.5;0;0.5;0;0.1;-2.8;0.2;1;4;
D;14;H;65;57;-3728.8;1411.2;0.37846;130.9;69.1;0.527884;5;00000000;7.08306;0.2;6.0933;7.08306;0.989755;2.5;0;8;10;3;0.75;0.0200466;0.0886818;0.120531;5;0.471624;0.01;1;0.0200466;0.05;1;0.01;0;0;10;[[57:1:1]:[57:2:1]:[57:3:1]:[57:4:1]:[57:6:1]:[57:7:1]:[57:10:1]:[57:11:1]:[57:12:1]:[57:13:1]:[57:14:1]:[57:15:1]:[57:16:1]:[57:17:1]:[57:19:1]:[57:20:1]:];5;2;1;20;0;5;0;1.5;0;0.5;0;0.3;-2.65;0.8;1;16;
D;14;H;66;88;-6326.09;1789.91;0.282941;362.68;209.32;0.577148;5;00000000;6.84972;0.2;6.10452;6.86639;0.761871;2.5;1;8;10;1;0.75;0.0563312;0.0610827;0.065376;5;0.456594;0.01;1;0.0563312;-0.95;1;0.01;0;0;19;[[88:2:1]:[88:3:1]:[88:4:1]:[88:5:1]:[88:6:1]:[88:8:1]:[88:9:1]:[88:11:1]:[88:12:1]:[88:13:1]:[88:14:1]:[88:15:1]:[88:16:1]:[88:17:1]:[88:18:1]:[88:19:1]:[88:20:1]:];9.5;2;1;20;0.5;0.5;0;1;0;0.5;0;0.1;-1.15;0.85;1;17;
D;14;H;68;85;-5301.57;2074.43;0.391286;375.02;224.98;0.599915;5;00000000;6.46639;0.2;6.14642;6.46639;0.319967;2.5;0;8;10;3;0.75;0.169667;0.00162056;0.0410056;5;0.793826;0.01;1;0.169667;0.05;1;0.01;0;0;20;[[85:8:1]:[85:12:1]:[85:13:1]:[85:20:1]:];10;2;1;20;0.5;0;0;0;0;0;0;0.15;-3.4;0.2;1;4;
D;14;H;68;112;-3914.51;1505.49;0.384592;274.38;125.62;0.457832;5;00000000;7.14972;0.2;6.13888;7.16639;1.02751;2.5;0;8;10;3;0.75;0.122583;0.0515952;1;5;0.139556;0.01;1;0.122583;0.05;1;0.01;0;0;16;[[112:1:1]:[112:2:1]:[112:3:1]:[112:4:1]:[112:5:1]:[112:6:2]:[112:8:1]:[112:9:1]:[112:10:1]:[112:11:1]:[112:13:1]:[112:16:1]:[112:17:1]:[112:18:1]:[112:19:1]:[112:20:2]:];8;2;1;20;0.2;2;0;1;0;0.5;0;0.3;-1.45;0.9;1.125;16;
D;14;H;68;120;-3383.48;1492.52;0.44112;388.28;131.72;0.33924;5;00000000;7.39972;0.2;6.13713;7.39972;1.26259;2.5;0;8;10;3;0.75;0.0641573;0.0807717;1;5;0.0750196;0.01;1;0.0641573;0.05;1;0.01;0;0;20;[[120:2:1]:[120:3:1]:[120:5:1]:[120:6:2]:[120:7:1]:[120:8:2]:[120:9:1]:[120:10:1]:[120:12:1]:[120:13:1]:[120:14:1]:[120:15:1]:[120:16:1]:[120:17:2]:[120:18:1]:[120:19:1]:[120:20:1]:];10;2;1;20;0.3;0;0;0;0;0;0;0.3;-1.85;1;1.17647;17;
D;14;H;69;51;-3709.22;890.78;0.240153;320.3;79.7;0.248829;5;00000000;6.48306;0.2;6.16493;6.49972;0.334788;2.5;0;8;10;3;0.75;0.0596627;0.0598043;0.0829916;5;0.524504;0.01;1;0.0596627;0.05;1;0.01;0;0;20;[[51:2:1]:[51:3:1]:[51:6:1]:];10;2;1;20;0;0;0;0;0;0;0;0.2;-2.85;0.15;1;3;
D;14;H;73;63;-3374.28;1345.72;0.398817;228.22;51.78;0.226886;5;00000000;6.44972;0.2;6.21973;7.33306;1.11333;2.5;0;8;10;3;0.75;0.0394822;0.0826995;0.0586788;5;0.806074;0.01;1;0.0394822;0.05;1;0.01;0;9;10;[[63:1:1]:[63:2:1]:[63:3:1]:[63:4:1]:[63:5:1]:[63:6:1]:[63:7:1]:[63:8:1]:[63:9:1]:[63:10:1]:[63:11:1]:[63:12:1]:[63:13:1]:[63:14:1]:[63:15:1]:[63:16:1]:[63:17:1]:[63:18:1]:[63:19:1]:[63:20:1]:];5;2;1;20;0.6;5;0;0.5;0;0.5;0;0.2;-5.1;1;1;20;
D;14;H;73;84;-5144.38;1631.62;0.317166;460.19;99.81;0.216889;5;00000000;6.51639;0.2;6.23149;6.53306;0.30157;2.5;0;8;10;3;0.75;0.101161;0.0583673;0.102984;5;0.892636;0.01;1;0.101161;0.05;1;0.01;0;0;20;[[84:11:1]:[84:13:1]:[84:14:1]:[84:17:2]:[84:19:1]:];10;2;1;20;0.4;0;0;0;0;0;0;0.25;-1.5;0.3;1.2;5;
D;14;H;74;95;-4829.98;1298.02;0.268742;166.26;49.74;0.29917;5;00000000;6.44972;0.2;6.23973;7.34972;1.10999;2.5;1;8;10;1;0.75;0.156869;0.0336737;0.0340539;5;0.507704;0.01;1;0.156869;-0.95;1;0.01;0;1;6;[[95:1:1]:[95:2:1]:[95:3:1]:[95:4:1]:[95:5:1]:[95:6:1]:[95:7:1]:[95:8:1]:[95:9:1]:[95:10:1]:[95:11:1]:[95:12:1]:[95:13:1]:[95:14:1]:[95:15:1]:[95:16:1]:[95:17:1]:[95:18:1]:[95:19:1]:[95:20:1]:];3;2;1;20;0.7;7;0;1;0;1;0;0.1;-2.6;1;1;20;
D;14;H;75;26;-2996.49;1063.51;0.354919;130.1;69.9;0.537279;5;00000000;6.96639;0.2;6.25;6.98306;0.733056;2.5;0;8;10;3;0.75;0.148305;0.0346801;0.113341;5;0.630504;0.01;1;0.148305;0.05;1;0.01;0;0;10;[[26:2:1]:[26:4:1]:[26:6:1]:[26:13:2]:[26:16:1]:[26:17:1]:[26:19:1]:[26:20:1]:];5;2;1;20;0;5;0;1;0;0.5;0;0.3;-3.9;0.45;1.125;8;
D;14;H;75;27;-3889.4;1330.6;0.342109;205.4;74.6;0.363194;5;00000000;6.96639;0.2;6.25;6.98306;0.733056;2.5;0;8;10;3;0.75;0.0181637;0.0319216;0.118874;5;0.576385;0.01;1;0.0181637;0.05;1;0.01;0;0;10;[[27:1:1]:[27:2:1]:[27:3:1]:[27:6:1]:[27:10:1]:[27:12:1]:[27:13:2]:[27:20:1]:];5;2;1;20;0.2;5;0;1;0;0.5;0;0.25;-3.5;0.45;1.125;8;
D;14;H;75;28;-3019.24;1420.76;0.470569;246.9;153.1;0.620089;5;00000000;6.59972;0.2;6.25;6.59972;0.349722;2.5;0;8;10;3;0.75;0.166543;0.0583106;0.0685914;5;0.407769;0.01;1;0.166543;0.05;1;0.01;0;0;20;[[28:1:1]:[28:9:1]:[28:19:1]:[28:20:1]:];10;2;1;20;0;0;0;0;0;0;0;0.25;-4.6;0.2;1;4;
D;14;H;75;37;-3429.22;1270.78;0.370574;343.2;56.8;0.165501;5;00000000;6.74972;0.2;6.25;6.74972;0.499722;2.5;0;8;10;3;0.75;0.118095;0.0572102;0.115979;5;0.595389;0.01;1;0.118095;0.05;1;0.01;0;0;20;[[37:2:1]:[37:6:1]:[37:9:1]:[37:16:2]:[37:18:1]:[37:20:1]:];10;2;1;20;0;0;0;0;0;0;0;0.25;-3.95;0.35;1.16667;6;
D;14;H;75;44;-3540.76;1119.24;0.316102;176.22;23.78;0.134945;5;00000000;7.11639;0.2;6.25;7.13306;0.883056;2.5;0;8;10;3;0.75;0.226488;0.0426983;0.110712;5;0.471274;0.01;1;0.226488;0.05;1;0.01;0;0;10;[[44:1:1]:[44:2:1]:[44:3:1]:[44:6:1]:[44:7:1]:[44:9:1]:[44:10:1]:[44:11:1]:[44:13:1]:[44:15:1]:[44:16:1]:[44:17:1]:[44:18:1]:];5;2;1;20;0;5;0;1;0;0.5;0;0.25;-2.05;0.65;1;13;
D;14;H;75;58;-3217.46;1262.54;0.392403;165.2;34.8;0.210654;5;00000000;7.01639;0.2;6.25;7.03306;0.783056;2.5;0;8;10;3;0.75;0.11504;0.0728267;0.105772;5;0.562861;0.01;1;0.11504;0.05;1;0.01;0;0;10;[[58:2:1]:[58:8:1]:[58:9:1]:[58:12:1]:[58:13:2]:[58:14:1]:[58:15:1]:[58:16:1]:[58:17:1]:[58:18:1]:[58:19:1]:[58:20:1]:];5;2;1;20;0;5;0;1;0;0.5;0;0.25;-4.25;0.65;1.08333;12;
D;14;H;75;60;-3091.49;948.51;0.306813;316.2;83.8;0.265022;5;00000000;6.56639;0.2;6.25;6.58306;0.333056;2.5;0;8;10;3;0.75;0.0763141;0.0387456;0.0891765;5;0.499726;0.01;1;0.0763141;0.05;1;0.01;0;0;20;[[60:4:1]:[60:18:1]:[60:19:1]:[60:20:1]:];10;2;1;20;0;0;0;0;0;0;0;0.25;-4.2;0.2;1;4;
D;14;H;75;72;-2948.6;1007.4;0.341654;240.8;79.2;0.328904;5;00000000;6.43306;0.2;6.25;7.51639;1.26639;2.5;0;8;10;3;0.75;0.076579;0.0485276;0.0316707;5;0.848565;0.01;1;0.076579;0.05;1;0.01;0;4;10;[[72:1:1]:[72:2:1]:[72:3:1]:[72:4:1]:[72:5:1]:[72:6:1]:[72:7:1]:[72:8:1]:[72:9:1]:[72:10:1]:[72:11:1]:[72:12:1]:[72:13:1]:[72:14:1]:[72:15:1]:[72:16:1]:[72:17:1]:[72:18:1]:[72:19:1]:[72:20:1]:];5;2;1;20;0.7;5;0;0.5;0;0.5;0;0.2;-5.75;1;1;20;
D;14;H;75;75;-4540.82;1667.18;0.367154;444.18;155.82;0.350804;5;00000000;6.76639;0.2;6.25;6.78306;0.533056;2.5;0;8;10;3;0.75;0.122842;0.0464464;0.0451123;5;0.908698;0.01;1;0.122842;0.05;1;0.01;0;0;20;[[75:1:1]:[75:13:1]:[75:16:1]:[75:17:1]:[75:18:2]:[75:19:2]:];10;2;1;20;0.5;0;0;0.5;0;0;0;0.3;-3.85;0.4;1.33333;6;
D;14;H;75;78;-4460.42;1835.58;0.411526;194.7;85.3;0.43811;5;00000000;6.41639;0.2;6.25;7.28306;1.03306;2.5;0;8;10;3;0.75;0.0922136;0.0442223;0.0378652;5;0.696146;0.01;1;0.0922136;0.05;1;0.01;0;5;10;[[78:1:1]:[78:2:1]:[78:3:1]:[78:4:1]:[78:5:1]:[78:6:1]:[78:7:1]:[78:8:1]:[78:9:1]:[78:10:1]:[78:11:1]:[78:12:1]:[78:13:1]:[78:14:1]:[78:15:1]:[78:16:1]:[78:17:1]:[78:18:1]:[78:19:1]:[78:20:1]:];5;2;1;20;0.5;5;0;0.5;0;0.5;0;0.25;-3;1;1;20;
D;14;H;75;81;-4416.91;1567.09;0.354793;275.42;140.58;0.51042;5;00000000;6.83306;0.2;6.25;7.34972;1.09972;2.5;0;8;10;3;0.75;0.124952;0.0285455;0.0347141;5;0.910159;0.01;1;0.124952;0.05;1;0.01;0;3;13;[[81:1:1]:[81:2:1]:[81:3:1]:[81:4:1]:[81:5:1]:[81:6:1]:[81:7:1]:[81:8:1]:[81:9:1]:[81:10:1]:[81:11:1]:[81:12:1]:[81:13:1]:[81:14:1]:[81:15:1]:[81:16:1]:[81:17:1]:[81:18:1]:[81:19:1]:[81:20:1]:];6.5;2;1;20;0.6;3.5;0;1;0;0.5;0;0.3;-2.1;1;1;20;
D;14;H;75;89;-5044.27;1675.73;0.332205;419.9;220.1;0.524172;5;00000000;7.28306;0.2;6.25;7.29972;1.04972;2.5;1;8;10;1;0.75;0.0607182;0.0310696;0.0457075;5;0.547128;0.01;1;0.0607182;-0.95;1;0.01;0;5;20;[[89:1:1]:[89:2:1]:[89:3:1]:[89:4:1]:[89:5:1]:[89:6:2]:[89:7:1]:[89:8:1]:[89:9:1]:[89:10:1]:[89:11:1]:[89:12:1]:[89:13:1]:[89:14:1]:[89:15:1]:[89:16:1]:[89:17:1]:[89:18:1]:[89:19:1]:[89:20:1]:];10;2;1;20;0.6;0;0;0.5;0;0.5;0;0.1;-2.25;1.05;1.05;20;
D;14;H;75;90;-4671.27;1576.73;0.337538;186.3;133.7;0.71766;5;00000000;6.41639;0.2;6.25;7.26639;1.01639;2.5;1;8;10;1;0.75;0.177205;0.0182149;0.0450421;5;0.596897;0.01;1;0.177205;-0.95;1;0.01;0;5;10;[[90:1:1]:[90:2:1]:[90:3:1]:[90:4:1]:[90:5:1]:[90:6:1]:[90:7:1]:[90:8:1]:[90:9:1]:[90:10:1]:[90:11:1]:[90:12:1]:[90:13:1]:[90:14:1]:[90:15:1]:[90:16:1]:[90:17:1]:[90:18:1]:[90:19:1]:[90:20:1]:];5;2;1;20;0.7;5;0;0.5;0;0.5;18.63;0.1;-3.75;1;1;20;
D;14;H;75;105;-5331.4;1804.6;0.338485;355.29;164.71;0.463593;5;00000000;6.66639;0.2;6.25;6.66639;0.416389;2.5;1;8;10;1;0.75;0.120806;0.0387886;0.0448215;5;0.773901;0.01;1;0.120806;-0.95;1;0.01;1;4;20;[[105:4:1]:[105:6:1]:[105:10:1]:[105:11:1]:[105:12:1]:[105:13:1]:[105:14:1]:];10;2;1;20;0.3;0;0;1;0;0.5;0;0.1;-1.85;0.35;1;7;
D;14;H;75;106;-5718.41;1673.59;0.292667;290.54;125.46;0.431817;5;00000000;6.96639;0.2;6.25;7.58306;1.33306;2.5;1;8;10;1;0.75;0.0244048;0.0537636;0.0825127;5;0.780831;0.01;1;0.0244048;-0.95;1;0.01;0;8;13;[[106:1:1]:[106:2:1]:[106:3:1]:[106:4:1]:[106:5:1]:[106:6:1]:[106:7:1]:[106:8:1]:[106:9:1]:[106:10:1]:[106:11:1]:[106:12:1]:[106:13:1]:[106:14:1]:[106:15:1]:[106:16:1]:[106:17:1]:[106:18:1]:[106:19:1]:[106:20:1]:];6.5;2;1;20;0.6;3.5;0;1;0;0.5;0;0.1;-2.35;1;1;20;
D;14;H;75;108;-5283.64;1500.36;0.283963;209.48;110.52;0.527592;5;00000000;6.63306;0.2;6.25;7.48306;1.23306;2.5;1;8;10;1;0.75;0.122262;0.0325437;0.0107021;5;0.460017;0.01;1;0.122262;-0.95;1;0.01;0;9;10;[[108:1:2]:[108:2:1]:[108:3:1]:[108:4:1]:[108:5:1]:[108:6:1]:[108:7:1]:[108:8:1]:[108:9:1]:[108:10:1]:[108:11:1]:[108:12:1]:[108:13:1]:[108:14:1]:[108:15:1]:[108:16:1]:[108:17:1]:[108:18:1]:[108:19:1]:[108:20:1]:];5;2;1;20;0.6;5;0;1;0;0.5;0;0.1;-4.15;1.05;1.05;20;
D;14;H;75;109;-4291.61;1192.39;0.277842;262.28;129.72;0.494586;5;00000000;6.49972;0.2;6.25;7.31639;1.06639;2.5;1;8;10;1;0.75;0.0759068;0.0398335;0.066394;5;0.742029;0.01;1;0.0759068;-0.95;1;0.01;0;10;12;[[109:1:1]:[109:2:1]:[109:3:1]:[109:4:1]:[109:5:1]:[109:6:1]:[109:7:1]:[109:8:1]:[109:9:1]:[109:10:1]:[109:11:1]:[109:12:1]:[109:13:1]:[109:14:1]:[109:15:1]:[109:16:1]:[109:17:1]:[109:18:1]:[109:19:1]:[109:20:1]:];6;2;1;20;0.7;4;0;0.5;0;0.5;0;0.05;-4.35;1;1;20;
D;14;H;75;118;-3271.6;1248.4;0.381587;19.95;12.05;0.60401;5;00000000;6.34972;0.2;6.25;7.28306;1.03306;2.5;0;8;10;3;0.75;0.122609;0.0495601;1;5;0.133597;0.01;1;0.122609;0.05;1;0.01;0;20;1;[[118:1:1]:[118:2:1]:[118:3:1]:[118:4:1]:[118:5:1]:[118:6:1]:[118:7:1]:[118:8:1]:[118:9:1]:[118:10:1]:[118:11:1]:[118:12:1]:[118:13:1]:[118:14:1]:[118:15:1]:[118:16:1]:[118:17:1]:[118:18:1]:[118:19:1]:[118:20:1]:];0.5;2;1;20;0.7;9.5;0;0;0;1;0;0.25;-2.4;1;1;20;
D;15;H;0;23;-4006.34;1713.66;0.427737;286.1;113.9;0.398113;5;00000000;5.16639;0.2;5;5.16639;0.166389;2.5;0;8;10;3;0.75;0.133178;0.001;0.101647;5;0.466783;0.01;1;0.133178;0.05;1;0.01;0;0;20;[[23:5:1]:[23:7:1]:];10;2;1;20;0;0;0;0;0;0;0;0.3;-3.95;0.1;1;2;
D;15;H;0;24;-4401.27;1678.73;0.381419;253.49;146.51;0.577972;5;00000000;5.56639;0.2;5;5.58306;0.583056;2.5;0;8;10;3;0.75;0.125438;0.0389422;0.140115;5;0.586762;0.01;1;0.125438;0.05;1;0.01;1;11;20;[[24:3:1]:[24:4:1]:[24:9:1]:[24:11:1]:[24:12:2]:[24:14:2]:[24:15:1]:];10;2;1;20;0;0;0;0.5;0;0.5;0;0.2;-3.1;0.45;1.28571;7;
D;15;H;0;29;-4169.15;1830.85;0.439142;272.6;127.4;0.467351;5;00000000;5.54972;0.2;5;5.54972;0.549722;2.5;0;8;10;3;0.75;0.167797;0.0423653;0.0951728;5;0.492031;0.01;1;0.167797;0.05;1;0.01;0;0;20;[[29:1:2]:[29:6:1]:[29:10:1]:[29:12:1]:[29:13:2]:];10;2;1;20;0;0;0;0.5;0;0;0;0.2;-3.75;0.35;1.4;5;
D;15;H;0;34;-4479.25;1880.75;0.419881;316.09;123.91;0.392009;5;00000000;5.49972;0.2;5.00042;5.49972;0.499301;2.5;0;8;10;3;0.75;0.0631109;0.0500314;0.145052;5;0.697862;0.01;1;0.0631109;0.05;1;0.01;1;5;20;[[34:5:1]:[34:11:1]:[34:12:1]:[34:14:1]:[34:15:1]:];10;2;1;20;0.1;0;0;0.5;0;0.5;0;0.25;-2.85;0.25;1;5;
D;15;H;0;38;-4841.19;1638.81;0.338514;313.8;126.2;0.402167;5;00000000;5.21639;0.2;5;5.23306;0.233056;2.5;0;8;10;3;0.75;0.0613762;0.0647677;0.120395;5;0.680452;0.01;1;0.0613762;0.05;1;0.01;0;0;20;[[38:11:1]:[38:12:1]:[38:13:1]:];10;2;1;20;0.1;0;0;0;0;0;0;0.2;-3.3;0.15;1;3;
D;15;H;0;45;-4435.77;2072.23;0.467164;273.6;118.4;0.432749;5;00000000;5.44972;0.2;5;5.46639;0.466389;2.5;0;8;10;3;0.75;0.119908;0.0468452;0.0653074;5;0.61212;0.01;1;0.119908;0.05;1;0.01;0;0;18;[[45:9:1]:[45:11:1]:[45:14:1]:[45:15:1]:[45:16:1]:[45:17:1]:];9;2;1;20;0.1;1;0;1;0;0.5;0;0.2;-3.1;0.3;1;6;
D;15;H;0;55;-4053.32;1946.68;0.480268;291.7;108.3;0.371272;5;00000000;5.26639;0.2;5;5.28306;0.283056;2.5;0;8;10;3;0.75;0.0879841;0.0619587;0.107432;5;0.682596;0.01;1;0.0879841;0.05;1;0.01;0;0;20;[[55:11:1]:[55:14:1]:];10;2;1;20;0;0;0;0;0;0;0;0.25;-2.7;0.1;1;2;
D;15;H;0;66;-7320.33;2951.67;0.403215;427.7;252.3;0.589899;5;00000000;5.46639;0.2;5;5.46639;0.466389;2.5;0;8;10;3;0.75;0;0.0697809;0.0578084;5;0.805239;0.01;1;0;0.05;1;0.01;0;0;20;[[66:10:1]:[66:11:2]:[66:12:1]:[66:17:1]:[66:18:1]:];10;2;1;20;0.7;0;0;0;0;0;0;0.25;-3.95;0.3;1.2;5;
D;15;H;0;77;-6712.78;2599.22;0.387205;487.1;152.9;0.313899;5;00000000;5.28306;0.2;5;5.29972;0.299722;2.5;0;8;10;3;0.75;0.100511;0.0395048;0.0906504;5;0.826314;0.01;1;0.100511;0.05;1;0.01;0;0;20;[[77:10:1]:[77:11:1]:];10;2;1;20;0.6;0;0;0;0;0;0;0.15;-3.65;0.1;1;2;
D;15;H;0;107;-6444.07;2903.93;0.450636;485.2;154.8;0.319044;5;00000000;5.56639;0.2;5;5.56639;0.566389;2.5;1;8;10;1;0.75;0.0531507;0.0311174;0.0747917;5;0.638585;0.01;1;0.0531507;-0.95;1;0.01;1;2;20;[[107:2:1]:[107:4:1]:[107:8:1]:[107:11:1]:[107:12:1]:[107:13:1]:[107:19:1]:];10;2;1;20;0.6;0;0;0.5;0;0.5;0;0.1;-3.5;0.35;1;7;
D;15;H;0;110;-7365.2;2554.8;0.346874;357.1;282.9;0.792215;5;00000000;5.16639;0.2;5;5.16639;0.166389;2.5;1;8;10;1;0.75;0.0206991;0.0516197;0.0546598;5;0.520967;0.01;1;0.0206991;-0.95;1;0.01;0;0;20;[[110:2:1]:[110:6:1]:];10;2;1;20;0.6;0;0;0;0;0;0;0.1;-2.9;0.1;1;2;
D;15;H;0;114;-5200.73;2099.27;0.403649;294.7;185.3;0.628775;5;00000000;5.24972;0.2;5;5.26639;0.266389;2.5;0;8;10;3;0.75;0.114644;0.038012;1;5;0.206495;0.01;1;0.114644;0.05;1;0.01;1;19;20;[[114:9:1]:[114:10:1]:[114:11:1]:[114:12:1]:];10;2;1;20;0.2;0;0;0;0;1;0;0.25;-3.75;0.2;1;4;
D;15;H;0;119;-5895.65;2308.35;0.391534;378.1;181.9;0.48109;5;00000000;5.39972;0.2;5;5.39972;0.399722;2.5;0;8;10;3;0.75;0.105748;0.0441169;1;5;0.257974;0.01;1;0.105748;0.05;1;0.01;1;14;20;[[119:10:1]:[119:11:1]:[119:13:1]:];10;2;1;20;0.4;0;0;0;0;1;0;0.2;-3.75;0.15;1;3;
D;15;H;2;67;-7288;2552;0.350165;454.18;225.82;0.497204;5;00000000;5.38306;0.2;5.03975;5.38306;0.343301;2.5;0;8;10;3;0.75;0.10014;0.0376881;0.0857502;5;0.806082;0.01;1;0.10014;0.05;1;0.01;0;0;20;[[67:2:1]:[67:10:1]:[67:12:1]:[67:13:1]:];10;2;1;20;0.7;0;0;0;0;0;0;0.3;-2.65;0.2;1;4;
D;15;H;3;86;-7998.32;1601.68;0.200252;459.4;180.6;0.393121;5;00000000;5.34972;0.2;5.06528;5.34972;0.284439;2.5;1;8;10;1;0.75;0.1249;0.06231;0.046619;5;0.529751;0.01;1;0.1249;-0.95;1;0.01;0;0;20;[[86:5:2]:[86:6:1]:[86:18:1]:];10;2;1;20;0.6;0;0;0;0;0;0;0.1;-4.95;0.2;1.33333;3;
D;15;H;4;56;-5799.04;1976.96;0.340912;433.7;86.3;0.198985;5;00000000;5.38306;0.2;5.07161;5.38306;0.311447;2.5;0;8;10;3;0.75;0.0857031;0.0504399;0.0876518;5;0.459527;0.01;1;0.0857031;0.05;1;0.01;0;0;20;[[56:4:1]:[56:10:1]:[56:17:1]:];10;2;1;20;0.3;0;0;0;0;0;0;0.3;-4;0.15;1;3;
D;15;H;5;70;-7085.76;2514.24;0.35483;456;184;0.403509;5;00000000;5.28306;0.2;5.09841;5.29972;0.201308;2.5;0;8;10;3;0.75;0.0316128;0.0440642;0.0617126;5;0.867648;0.01;1;0.0316128;0.05;1;0.01;0;0;20;[[70:2:1]:];10;2;1;20;0.6;0;0;0;0;0;0;0.25;-3;0.05;1;1;
D;15;H;6;117;-5128.23;1831.77;0.357193;326.1;153.9;0.471941;5;00000000;5.21639;0.2;5.11327;5.21639;0.103123;2.5;0;8;10;3;0.75;0.115376;0.0455707;1;5;0.216875;0.01;1;0.115376;0.05;1;0.01;1;16;20;[[117:11:1]:];10;2;1;20;0.2;0;0;0;0;1;0;0.2;-4.1;0.05;1;1;
