IDBuyer;run;r;Day;r;Hour;r;r;Seller;r;Buyer;r;Prod;Qte/dem;QualID;r;FinPrice;r;TransPrice;r;StdPrice;suply/demand;ProdPrice;sup2/dem2;Age;r;Qty;margStdPr;Quality;QualAdmId;IDAdmin;AdminPrice;Hour;supply;NewOffer;margBuyer;margSeller;VmargBuyer;VmargSeller;dem2;sup2;sup/dem;qty/dem;qty/off;BuyType;TypeXP;Idbuyer;dertrans
280031;;D;28;H;182;Trans;From;11;To;31;Pr;0;Qual;1;FinPrice;20;Price;18,4;StdPrice;22,08;BuyPrice;19,25;Age;1;Qty;10;Qual;0,265616;0;280000;24,922;180;70;0;0,086956522;-0,044155844;0,869565217;-0,441558442;200;181;0,9;0,05;0,055248619;B;XP4;280031;200
280039;;D;28;H;184;Trans;From;1;To;39;Pr;1;Qual;1;FinPrice;24;Price;21,28;StdPrice;21,5;BuyPrice;18,79;Age;2;Qty;6;Qual;0,273024;0;281000;24,2133;180;100;0;0,127819549;0,132517296;0,766917293;0,795103779;219;172;0,8;0,02739726;0,034883721;B;XP4;281039;180
280026;;D;28;H;184;Trans;From;5;To;26;Pr;2;Qual;0;FinPrice;24;Price;19,23;StdPrice;19,7;BuyPrice;15,83;Age;2;Qty;4;Qual;0,258665;0;282000;23,5773;180;403;41;0,248049922;0,214782059;0,992199688;0,859128238;200;355;1,8;0,02;0,011267606;B;XP4;282026;210
280068;;D;28;H;185;Trans;From;10;To;68;Pr;2;Qual;0;FinPrice;20;Price;18,86;StdPrice;20,45;BuyPrice;17,34;Age;3;Qty;7;Qual;0,110311;0;282000;23,5773;190;403;41;0,060445387;0,087658593;0,423117709;0,61361015;200;355;1,8;0,035;0,01971831;T;XP4;282068;190
280022;;D;28;H;187;Trans;From;3;To;22;Pr;0;Qual;2;FinPrice;24;Price;18,33;StdPrice;18,37;BuyPrice;15;Age;0;Qty;4;Qual;0,549278;1;280100;21,7448;190;361;227;0,309328969;0,222;1,237315876;0,888;230;339;1,5;0,017391304;0,01179941;B;XP4;280122;210
280021;;D;28;H;187;Trans;From;6;To;21;Pr;2;Qual;1;FinPrice;20;Price;19,04;StdPrice;22,37;BuyPrice;17,67;Age;2;Qty;10;Qual;0,353789;1;282100;24,0938;190;730;207;0,050420168;0,077532541;0,504201681;0,77532541;220;764;3,5;0,045454545;0,013089005;B;XP4;282121;220
280029;;D;28;H;191;Trans;From;9;To;29;Pr;1;Qual;0;FinPrice;20;Price;18,84;StdPrice;20,58;BuyPrice;16,96;Age;2;Qty;10;Qual;0,223528;0;281000;24,2133;190;100;0;0,061571125;0,110849057;0,615711253;1,108490566;219;172;0,8;0,0456621;0,058139535;B;XP4;281029;190
280059;;D;28;H;191;Trans;From;8;To;59;Pr;0;Qual;3;FinPrice;28;Price;19,31;StdPrice;19,31;BuyPrice;16,88;Age;0;Qty;1;Qual;0,652938;1;280100;21,7448;190;361;227;0,450025893;0,143957346;0,450025893;0,143957346;230;339;1,5;0,004347826;0,002949853;R;XP4;280159;190
280069;;D;28;H;194;Trans;From;10;To;69;Pr;2;Qual;2;FinPrice;24;Price;19,28;StdPrice;19,87;BuyPrice;15,66;Age;2;Qty;10;Qual;0,345765;1;282100;24,0938;190;730;207;0,244813278;0,231162197;2,44813278;2,311621967;220;764;3,5;0,045454545;0,013089005;T;XP4;282169;230
280031;;D;28;H;199;Trans;From;7;To;31;Pr;1;Qual;0;FinPrice;20;Price;18,92;StdPrice;21,43;BuyPrice;16,08;Age;1;Qty;1;Qual;0,156453;0;281000;24,2133;200;100;0;0,057082452;0,176616915;0,057082452;0,176616915;219;172;0,8;0,00456621;0,005813953;B;XP4;281031;200
280032;;D;28;H;205;Trans;From;8;To;32;Pr;0;Qual;1;FinPrice;24;Price;18,14;StdPrice;20,01;BuyPrice;15,11;Age;1;Qty;10;Qual;0,308204;0;280000;24,922;210;70;0;0,323042999;0,200529451;3,230429989;2,005294507;200;181;0,9;0,05;0,055248619;B;XP4;280032;270
280065;;D;28;H;205;Trans;From;3;To;65;Pr;0;Qual;2;FinPrice;28;Price;19,12;StdPrice;19,46;BuyPrice;17,18;Age;0;Qty;10;Qual;0,575701;1;280100;21,7448;210;361;227;0,464435146;0,112922002;4,644351464;1,129220023;230;339;1,5;0,043478261;0,029498525;R;XP4;280165;270
280026;;D;28;H;205;Trans;From;16;To;26;Pr;2;Qual;1;FinPrice;24;Price;20,59;StdPrice;21,19;BuyPrice;18,81;Age;3;Qty;1;Qual;0,311471;0;282000;23,5773;210;403;41;0,165614376;0,094630516;0,165614376;0,094630516;200;355;1,8;0,005;0,002816901;B;XP4;282026;210
280032;;D;28;H;210;Trans;From;6;To;32;Pr;2;Qual;1;FinPrice;20;Price;18,84;StdPrice;22,37;BuyPrice;17,67;Age;2;Qty;4;Qual;0,353789;1;282100;24,0938;210;730;207;0,061571125;0,066213922;0,246284501;0,264855688;220;764;3,5;0,018181818;0,005235602;B;XP4;282132;270
280022;;D;28;H;210;Trans;From;9;To;22;Pr;1;Qual;0;FinPrice;20;Price;18,93;StdPrice;20,58;BuyPrice;16,96;Age;2;Qty;2;Qual;0,223528;0;281000;24,2133;210;100;0;0,056524036;0,11615566;0,113048072;0,232311321;219;172;0,8;0,00913242;0,011627907;B;XP4;281022;210
280034;;D;28;H;214;Trans;From;11;To;34;Pr;0;Qual;1;FinPrice;20;Price;18,84;StdPrice;22,08;BuyPrice;19,25;Age;1;Qty;10;Qual;0,265616;0;280000;24,922;210;70;0;0,061571125;-0,021298701;0,615711253;-0,212987013;200;181;0,9;0,05;0,055248619;B;XP4;280034;260
280028;;D;28;H;221;Trans;From;15;To;28;Pr;2;Qual;0;FinPrice;20;Price;18,84;StdPrice;20,66;BuyPrice;17,75;Age;3;Qty;10;Qual;0,152354;0;282000;23,5773;220;403;41;0,061571125;0,061408451;0,615711253;0,614084507;200;355;1,8;0,05;0,028169014;B;XP4;282028;220
280021;;D;28;H;221;Trans;From;9;To;21;Pr;1;Qual;0;FinPrice;20;Price;18,86;StdPrice;20,58;BuyPrice;16,96;Age;2;Qty;5;Qual;0,223528;0;281000;24,2133;220;100;0;0,060445387;0,112028302;0,302226935;0,560141509;219;172;0,8;0,02283105;0,029069767;B;XP4;281021;220
280024;;D;28;H;228;Trans;From;8;To;24;Pr;0;Qual;1;FinPrice;24;Price;18,9;StdPrice;20,01;BuyPrice;15,11;Age;1;Qty;3;Qual;0,308204;0;280000;24,922;230;70;0;0,26984127;0,250827267;0,80952381;0,7524818;200;181;0,9;0,015;0,016574586;B;XP4;280024;250
280069;;D;28;H;229;Trans;From;3;To;69;Pr;1;Qual;1;FinPrice;28;Price;18,66;StdPrice;18,66;BuyPrice;15,22;Age;1;Qty;3;Qual;0,493418;1;281100;22,1021;230;259;107;0,500535906;0,226018397;1,501607717;0,678055191;220;322;1,5;0,013636364;0,00931677;T;XP4;281169;230
280036;;D;28;H;230;Trans;From;8;To;36;Pr;0;Qual;0;FinPrice;20;Price;18,78;StdPrice;21,06;BuyPrice;17,21;Age;1;Qty;3;Qual;0,162752;0;280000;24,922;230;70;0;0,064962726;0,091226031;0,194888179;0,273678094;200;181;0,9;0,015;0,016574586;B;XP4;280036;230
280056;;D;28;H;240;Trans;From;1;To;56;Pr;0;Qual;4;FinPrice;36;Price;21,87;StdPrice;22,4;BuyPrice;17,1;Age;0;Qty;3;Qual;0,822345;2;280200;27,7113;240;252;252;0,646090535;0,278947368;1,938271605;0,836842105;60;355;5,9;0,05;0,008450704;R;XP4;280256;260
280056;;D;28;H;244;Trans;From;3;To;56;Pr;1;Qual;2;FinPrice;32;Price;22,28;StdPrice;22,31;BuyPrice;16,32;Age;0;Qty;10;Qual;0,725691;2;281200;28,3189;240;368;299;0,436265709;0,365196078;4,362657092;3,651960784;50;296;5,9;0,2;0,033783784;R;XP4;281256;260
280025;;D;28;H;246;Trans;From;1;To;25;Pr;1;Qual;1;FinPrice;20;Price;18,94;StdPrice;21,5;BuyPrice;18,79;Age;2;Qty;10;Qual;0,273024;0;281000;24,2133;250;100;0;0,055966209;0,00798297;0,559662091;0,079829697;219;172;0,8;0,0456621;0,058139535;B;XP4;281025;250
280032;;D;28;H;254;Trans;From;9;To;32;Pr;1;Qual;0;FinPrice;20;Price;18,84;StdPrice;19,37;BuyPrice;14,53;Age;1;Qty;10;Qual;0,312935;0;281000;24,2133;250;100;0;0,061571125;0,296627667;0,615711253;2,966276669;219;172;0,8;0,0456621;0,058139535;B;XP4;281032;270
280024;;D;28;H;254;Trans;From;1;To;24;Pr;1;Qual;1;FinPrice;20;Price;18,91;StdPrice;21,5;BuyPrice;18,79;Age;2;Qty;6;Qual;0,273024;0;281000;24,2133;250;100;0;0,05764146;0,006386376;0,345848757;0,038318254;219;172;0,8;0,02739726;0,034883721;B;XP4;281024;250
280056;;D;28;H;255;Trans;From;5;To;56;Pr;0;Qual;1;FinPrice;36;Price;22,59;StdPrice;23,75;BuyPrice;19,8;Age;0;Qty;2;Qual;0,948423;2;280200;27,7113;260;252;252;0,593625498;0,140909091;1,187250996;0,281818182;60;355;5,9;0,033333333;0,005633803;R;XP4;280256;260
280065;;D;28;H;257;Trans;From;3;To;65;Pr;1;Qual;2;FinPrice;32;Price;22,3;StdPrice;22,31;BuyPrice;16,32;Age;0;Qty;1;Qual;0,725691;2;281200;28,3189;260;368;299;0,434977578;0,366421569;0,434977578;0,366421569;50;296;5,9;0,02;0,003378378;R;XP4;281265;270
280065;;D;28;H;258;Trans;From;3;To;65;Pr;0;Qual;2;FinPrice;28;Price;19,12;StdPrice;19,46;BuyPrice;17,18;Age;0;Qty;10;Qual;0,575701;1;280100;21,7448;260;361;227;0,464435146;0,112922002;4,644351464;1,129220023;230;339;1,5;0,043478261;0,029498525;R;XP4;280165;270
280034;;D;28;H;262;Trans;From;3;To;34;Pr;1;Qual;1;FinPrice;28;Price;18,62;StdPrice;18,66;BuyPrice;15,22;Age;1;Qty;10;Qual;0,493418;1;281100;22,1021;260;259;107;0,503759398;0,223390276;5,037593985;2,23390276;220;322;1,5;0,045454545;0,031055901;B;XP4;281134;260
280065;;D;28;H;270;Trans;From;9;To;65;Pr;1;Qual;2;FinPrice;32;Price;23,05;StdPrice;23,05;BuyPrice;17,79;Age;0;Qty;9;Qual;0,825611;2;281200;28,3189;270;368;299;0,388286334;0,295671726;3,494577007;2,661045531;50;296;5,9;0,18;0,030405405;R;XP4;281265;270
280063;;D;28;H;272;Trans;From;9;To;63;Pr;1;Qual;2;FinPrice;32;Price;23,05;StdPrice;23,05;BuyPrice;17,79;Age;0;Qty;8;Qual;0,825611;2;281200;28,3189;270;368;299;0,388286334;0,295671726;3,106290672;2,365373806;50;296;5,9;0,16;0,027027027;R;XP4;281263;270
280032;;D;28;H;273;Trans;From;1;To;32;Pr;2;Qual;0;FinPrice;20;Price;18,93;StdPrice;19,96;BuyPrice;16,36;Age;2;Qty;3;Qual;0,0995552;0;282000;23,5773;270;403;41;0,056524036;0,157090465;0,169572108;0,471271394;200;355;1,8;0,015;0,008450704;B;XP4;282032;270
290057;;D;29;H;3;Trans;From;2;To;57;Pr;2;Qual;4;FinPrice;36;Price;25,23;StdPrice;30,73;BuyPrice;17,59;Age;0;Qty;10;Qual;0,836759;2;292200;25,2437;0;461;355;0,426872771;0,434337692;4,268727705;4,343376919;70;566;8,1;0,142857143;0,017667845;R;XP4;292257;10
290060;;D;29;H;3;Trans;From;7;To;60;Pr;1;Qual;4;FinPrice;36;Price;28,13;StdPrice;30,39;BuyPrice;19,7;Age;0;Qty;10;Qual;0,929726;2;291200;29,0271;0;296;248;0,279772485;0,427918782;2,797724849;4,279187817;50;333;6,7;0,2;0,03003003;R;XP4;291260;130
290057;;D;29;H;3;Trans;From;2;To;57;Pr;1;Qual;1;FinPrice;24;Price;20,97;StdPrice;35,23;BuyPrice;20,72;Age;2;Qty;10;Qual;0,289097;0;291000;22,0189;0;172;0;0,144492132;0,012065637;1,444921316;0,120656371;220;108;0,5;0,045454545;0,092592593;R;XP4;291057;10
290065;;D;29;H;4;Trans;From;9;To;65;Pr;1;Qual;1;FinPrice;32;Price;23,05;StdPrice;19,79;BuyPrice;18,28;Age;0;Qty;10;Qual;0,650124;1;291100;21,3072;0;322;147;0,388286334;0,260940919;3,882863341;2,60940919;230;313;1,4;0,043478261;0,031948882;R;XP4;291165;10
290057;;D;29;H;6;Trans;From;11;To;57;Pr;0;Qual;5;FinPrice;32;Price;18,53;StdPrice;21,9;BuyPrice;19,25;Age;0;Qty;10;Qual;0,851583;2;290200;24,55;10;355;355;0,726929304;-0,037402597;7,269293038;-0,374025974;70;365;5,2;0,142857143;0,02739726;R;XP4;290257;10
290065;;D;29;H;9;Trans;From;15;To;65;Pr;2;Qual;1;FinPrice;28;Price;19,62;StdPrice;21,07;BuyPrice;16,69;Age;1;Qty;10;Qual;0,523679;1;292100;23,1208;10;764;295;0,427115189;0,175554224;4,271151886;1,755542241;230;716;3,1;0,043478261;0,01396648;R;XP4;292165;10
290065;;D;29;H;11;Trans;From;3;To;65;Pr;0;Qual;2;FinPrice;28;Price;19,12;StdPrice;34,72;BuyPrice;16,33;Age;0;Qty;10;Qual;0,578685;1;290100;21,72;10;339;198;0,464435146;0,170851194;4,644351464;1,708511941;230;394;1,7;0,043478261;0,025380711;R;XP4;290165;10
290054;;D;29;H;13;Trans;From;6;To;54;Pr;2;Qual;1;FinPrice;32;Price;18,95;StdPrice;23,33;BuyPrice;15,03;Age;0;Qty;4;Qual;0,611644;1;292100;23,1208;10;764;295;0,688654354;0,26081171;2,754617414;1,04324684;230;716;3,1;0,017391304;0,005586592;R;XP4;292154;20
290054;;D;29;H;14;Trans;From;6;To;54;Pr;2;Qual;2;FinPrice;32;Price;18,95;StdPrice;39,42;BuyPrice;19,08;Age;0;Qty;6;Qual;0,788939;2;292200;25,2437;10;461;355;0,688654354;-0,006813417;4,131926121;-0,040880503;70;566;8,1;0,085714286;0,010600707;R;XP4;292254;20
290054;;D;29;H;15;Trans;From;6;To;54;Pr;0;Qual;1;FinPrice;28;Price;18,37;StdPrice;18,56;BuyPrice;15,41;Age;0;Qty;10;Qual;0,454054;1;290100;21,72;20;339;198;0,524224279;0,192083063;5,242242787;1,920830629;230;394;1,7;0,043478261;0,025380711;R;XP4;290154;20
290054;;D;29;H;16;Trans;From;7;To;54;Pr;1;Qual;4;FinPrice;36;Price;33,5;StdPrice;30,39;BuyPrice;19,7;Age;0;Qty;10;Qual;0,929726;2;291200;29,0271;20;296;248;0,074626866;0,700507614;0,746268657;7,005076142;50;333;6,7;0,2;0,03003003;R;XP4;291254;20
290063;;D;29;H;16;Trans;From;6;To;63;Pr;2;Qual;1;FinPrice;28;Price;19,07;StdPrice;22,37;BuyPrice;13,94;Age;0;Qty;10;Qual;0,471883;1;292100;23,1208;20;764;295;0,468274777;0,368005739;4,682747771;3,680057389;230;716;3,1;0,043478261;0,01396648;R;XP4;292163;20
290062;;D;29;H;17;Trans;From;1;To;62;Pr;1;Qual;4;FinPrice;32;Price;23,9;StdPrice;39,39;BuyPrice;19,4;Age;0;Qty;10;Qual;0,714359;2;291200;29,0271;20;296;248;0,338912134;0,231958763;3,389121339;2,319587629;50;333;6,7;0,2;0,03003003;R;XP4;291262;20
290062;;D;29;H;18;Trans;From;1;To;62;Pr;0;Qual;4;FinPrice;36;Price;21,79;StdPrice;39,17;BuyPrice;17,77;Age;0;Qty;10;Qual;0,806386;2;290200;24,55;20;355;355;0,652134006;0,226223973;6,521340064;2,26223973;70;365;5,2;0,142857143;0,02739726;R;XP4;290262;20
290062;;D;29;H;19;Trans;From;13;To;62;Pr;2;Qual;1;FinPrice;36;Price;22,01;StdPrice;26,29;BuyPrice;19,07;Age;0;Qty;10;Qual;0,9999;2;292200;25,2437;20;461;355;0,635620173;0,154168852;6,356201726;1,541688516;70;566;8,1;0,142857143;0,017667845;R;XP4;292262;20
290056;;D;29;H;24;Trans;From;3;To;56;Pr;1;Qual;3;FinPrice;32;Price;22,28;StdPrice;22,47;BuyPrice;15,93;Age;0;Qty;10;Qual;0,783645;2;291200;29,0271;20;296;248;0,436265709;0,398618958;4,362657092;3,986189579;50;333;6,7;0,2;0,03003003;R;XP4;291256;50
290060;;D;29;H;26;Trans;From;4;To;60;Pr;2;Qual;1;FinPrice;28;Price;17,86;StdPrice;31,58;BuyPrice;18,25;Age;1;Qty;10;Qual;0,485497;1;292100;23,1208;30;764;295;0,56774916;-0,021369863;5,677491601;-0,21369863;230;716;3,1;0,043478261;0,01396648;R;XP4;292160;130
290055;;D;29;H;30;Trans;From;11;To;55;Pr;0;Qual;5;FinPrice;32;Price;20,34;StdPrice;21,9;BuyPrice;19,25;Age;0;Qty;10;Qual;0,851583;2;290200;24,55;30;355;355;0,573254671;0,056623377;5,732546706;0,566233766;70;365;5,2;0,142857143;0,02739726;R;XP4;290255;50
290052;;D;29;H;35;Trans;From;4;To;52;Pr;2;Qual;2;FinPrice;32;Price;20,77;StdPrice;21,16;BuyPrice;15,92;Age;0;Qty;10;Qual;0,61982;1;292100;23,1208;40;764;295;0,540683678;0,304648241;5,406836784;3,046482412;230;716;3,1;0,043478261;0,01396648;N;XP4;292152;50
290053;;D;29;H;35;Trans;From;1;To;53;Pr;0;Qual;3;FinPrice;32;Price;19,36;StdPrice;19,36;BuyPrice;17;Age;0;Qty;10;Qual;0,641078;1;290100;21,72;40;339;198;0,652892562;0,138823529;6,52892562;1,388235294;230;394;1,7;0,043478261;0,025380711;N;XP4;290153;50
290048;;D;29;H;39;Trans;From;12;To;48;Pr;0;Qual;3;FinPrice;32;Price;21,68;StdPrice;21,9;BuyPrice;19,27;Age;0;Qty;10;Qual;0,869142;2;290200;24,55;40;355;355;0,47601476;0,125064868;4,760147601;1,250648677;70;365;5,2;0,142857143;0,02739726;N;XP4;290248;50
290053;;D;29;H;39;Trans;From;7;To;53;Pr;1;Qual;4;FinPrice;36;Price;30,08;StdPrice;30,39;BuyPrice;19,7;Age;0;Qty;10;Qual;0,929726;2;291200;29,0271;40;296;248;0,196808511;0,526903553;1,968085106;5,269035533;50;333;6,7;0,2;0,03003003;N;XP4;291253;50
290066;;D;29;H;43;Trans;From;6;To;66;Pr;2;Qual;2;FinPrice;32;Price;21,15;StdPrice;39,42;BuyPrice;19,08;Age;0;Qty;10;Qual;0,788939;2;292200;25,2437;40;461;355;0,513002364;0,108490566;5,130023641;1,08490566;70;566;8,1;0,142857143;0,017667845;R;XP4;292266;260
290052;;D;29;H;45;Trans;From;2;To;52;Pr;1;Qual;4;FinPrice;36;Price;23,87;StdPrice;23,87;BuyPrice;18,72;Age;0;Qty;10;Qual;0,918407;2;291200;29,0271;50;296;248;0,50816925;0,275106838;5,081692501;2,751068376;50;333;6,7;0,2;0,03003003;N;XP4;291252;50
290048;;D;29;H;45;Trans;From;19;To;48;Pr;2;Qual;1;FinPrice;36;Price;20,34;StdPrice;21,26;BuyPrice;17,28;Age;0;Qty;10;Qual;0,890222;2;292200;25,2437;50;461;355;0,769911504;0,177083333;7,699115044;1,770833333;70;566;8,1;0,142857143;0,017667845;N;XP4;292248;50
290056;;D;29;H;46;Trans;From;3;To;56;Pr;0;Qual;3;FinPrice;36;Price;21,05;StdPrice;21,05;BuyPrice;17,56;Age;0;Qty;10;Qual;0,935826;2;290200;24,55;50;355;355;0,710213777;0,198747153;7,102137767;1,987471526;70;365;5,2;0,142857143;0,02739726;R;XP4;290256;50
290052;;D;29;H;46;Trans;From;3;To;52;Pr;0;Qual;3;FinPrice;32;Price;21,05;StdPrice;21,05;BuyPrice;17,56;Age;0;Qty;10;Qual;0,935826;2;290200;24,55;50;355;355;0,520190024;0,198747153;5,201900238;1,987471526;70;365;5,2;0,142857143;0,02739726;N;XP4;290252;50
290040;;D;29;H;46;Trans;From;7;To;40;Pr;1;Qual;1;FinPrice;24;Price;18,6;StdPrice;18,6;BuyPrice;15,91;Age;1;Qty;5;Qual;0,384474;1;291100;21,3072;50;322;147;0,290322581;0,169076053;1,451612903;0,845380264;230;313;1,4;0,02173913;0,015974441;B;XP4;291140;90
290039;;D;29;H;48;Trans;From;3;To;39;Pr;1;Qual;0;FinPrice;24;Price;18,54;StdPrice;18,61;BuyPrice;15,22;Age;2;Qty;5;Qual;0,226751;0;291000;22,0189;50;172;0;0,294498382;0,218134034;1,472491909;1,090670171;220;108;0,5;0,022727273;0,046296296;B;XP4;291039;80
290047;;D;29;H;50;Trans;From;19;To;47;Pr;0;Qual;1;FinPrice;32;Price;22,45;StdPrice;22,68;BuyPrice;20,81;Age;0;Qty;10;Qual;0,979803;2;290200;24,55;50;355;355;0,425389755;0,078808265;4,25389755;0,788082653;70;365;5,2;0,142857143;0,02739726;N;XP4;290247;60
290056;;D;29;H;52;Trans;From;5;To;56;Pr;2;Qual;1;FinPrice;36;Price;23,37;StdPrice;23,53;BuyPrice;19,5;Age;0;Qty;10;Qual;0,83763;2;292200;25,2437;50;461;355;0,540436457;0,198461538;5,40436457;1,984615385;70;566;8,1;0,142857143;0,017667845;R;XP4;292256;50
290055;;D;29;H;52;Trans;From;5;To;55;Pr;2;Qual;1;FinPrice;36;Price;24,41;StdPrice;23,53;BuyPrice;19,5;Age;0;Qty;10;Qual;0,83763;2;292200;25,2437;50;461;355;0,474805408;0,251794872;4,748054076;2,517948718;70;566;8,1;0,142857143;0,017667845;R;XP4;292255;50
290053;;D;29;H;53;Trans;From;2;To;53;Pr;2;Qual;3;FinPrice;32;Price;20,16;StdPrice;20,16;BuyPrice;15,09;Age;0;Qty;10;Qual;0,670061;2;292200;25,2437;50;461;355;0,587301587;0,335984095;5,873015873;3,359840954;70;566;8,1;0,142857143;0,017667845;N;XP4;292253;50
290066;;D;29;H;53;Trans;From;2;To;66;Pr;1;Qual;4;FinPrice;32;Price;22,01;StdPrice;23,87;BuyPrice;18,72;Age;0;Qty;4;Qual;0,918407;2;291200;29,0271;50;296;248;0,453884598;0,175747863;1,815538392;0,702991453;50;333;6,7;0,08;0,012012012;R;XP4;291266;260
290047;;D;29;H;54;Trans;From;18;To;47;Pr;1;Qual;7;FinPrice;32;Price;23,03;StdPrice;23,27;BuyPrice;17,52;Age;0;Qty;10;Qual;0,78986;2;291200;29,0271;50;296;248;0,389491967;0,314497717;3,89491967;3,144977169;50;333;6,7;0,2;0,03003003;N;XP4;291247;60
290066;;D;29;H;55;Trans;From;3;To;66;Pr;0;Qual;3;FinPrice;32;Price;19,86;StdPrice;21,05;BuyPrice;17,56;Age;0;Qty;9;Qual;0,935826;2;290200;24,55;60;355;355;0,611278953;0,130979499;5,501510574;1,17881549;70;365;5,2;0,128571429;0,024657534;R;XP4;290266;260
290043;;D;29;H;56;Trans;From;1;To;43;Pr;0;Qual;3;FinPrice;32;Price;19,36;StdPrice;19,36;BuyPrice;17;Age;0;Qty;10;Qual;0,641078;1;290100;21,72;60;339;198;0,652892562;0,138823529;6,52892562;1,388235294;230;394;1,7;0,043478261;0,025380711;N;XP4;290143;60
290037;;D;29;H;56;Trans;From;18;To;37;Pr;1;Qual;3;FinPrice;24;Price;19,16;StdPrice;19,16;BuyPrice;17,02;Age;1;Qty;10;Qual;0,349514;1;291100;21,3072;60;322;147;0,252609603;0,12573443;2,526096033;1,257344301;230;313;1,4;0,043478261;0,031948882;B;XP4;291137;130
290046;;D;29;H;58;Trans;From;15;To;46;Pr;2;Qual;2;FinPrice;32;Price;20,49;StdPrice;20,98;BuyPrice;16,72;Age;0;Qty;10;Qual;0,732388;2;292200;25,2437;60;461;355;0,561737433;0,225478469;5,617374329;2,254784689;70;566;8,1;0,142857143;0,017667845;N;XP4;292246;60
290059;;D;29;H;59;Trans;From;4;To;59;Pr;2;Qual;1;FinPrice;28;Price;18,32;StdPrice;31,58;BuyPrice;18,25;Age;1;Qty;10;Qual;0,485497;1;292100;23,1208;60;764;295;0,528384279;0,003835616;5,283842795;0,038356164;230;716;3,1;0,043478261;0,01396648;R;XP4;292159;210
290043;;D;29;H;59;Trans;From;9;To;43;Pr;1;Qual;1;FinPrice;32;Price;19,72;StdPrice;19,79;BuyPrice;18,28;Age;0;Qty;10;Qual;0,650124;1;291100;21,3072;60;322;147;0,622718053;0,078774617;6,227180527;0,787746171;230;313;1,4;0,043478261;0,031948882;N;XP4;291143;60
290046;;D;29;H;60;Trans;From;9;To;46;Pr;1;Qual;1;FinPrice;32;Price;19,79;StdPrice;19,79;BuyPrice;18,28;Age;0;Qty;10;Qual;0,650124;1;291100;21,3072;60;322;147;0,616978272;0,082603939;6,169782719;0,826039387;230;313;1,4;0,043478261;0,031948882;N;XP4;291146;60
290047;;D;29;H;61;Trans;From;2;To;47;Pr;2;Qual;3;FinPrice;32;Price;20,16;StdPrice;20,16;BuyPrice;15,09;Age;0;Qty;10;Qual;0,670061;2;292200;25,2437;60;461;355;0,587301587;0,335984095;5,873015873;3,359840954;70;566;8,1;0,142857143;0,017667845;N;XP4;292247;60
290043;;D;29;H;62;Trans;From;8;To;43;Pr;2;Qual;4;FinPrice;32;Price;20,02;StdPrice;20,76;BuyPrice;16,29;Age;0;Qty;10;Qual;0,829586;2;292200;25,2437;60;461;355;0,598401598;0,228974831;5,984015984;2,289748312;70;566;8,1;0,142857143;0,017667845;N;XP4;292243;60
290025;;D;29;H;62;Trans;From;8;To;25;Pr;2;Qual;0;FinPrice;20;Price;18,89;StdPrice;19,38;BuyPrice;16,72;Age;2;Qty;10;Qual;0,092259;0;292000;22,0476;60;355;0;0,058761249;0,129784689;0,587612493;1,29784689;200;277;1,4;0,05;0,036101083;B;XP4;292025;170
290023;;D;29;H;63;Trans;From;18;To;23;Pr;2;Qual;3;FinPrice;20;Price;18,27;StdPrice;19,56;BuyPrice;16;Age;1;Qty;10;Qual;0,384379;1;292100;23,1208;60;764;295;0,09469075;0,141875;0,946907499;1,41875;230;716;3,1;0,043478261;0,01396648;B;XP4;292123;100
290040;;D;29;H;65;Trans;From;10;To;40;Pr;2;Qual;1;FinPrice;24;Price;19,37;StdPrice;19,77;BuyPrice;17,5;Age;2;Qty;10;Qual;0,27199;0;292000;22,0476;70;355;0;0,239029427;0,106857143;2,390294269;1,068571429;200;277;1,4;0,05;0,036101083;B;XP4;292040;90
290058;;D;29;H;67;Trans;From;4;To;58;Pr;2;Qual;1;FinPrice;28;Price;19,47;StdPrice;31,58;BuyPrice;18,25;Age;1;Qty;10;Qual;0,485497;1;292100;23,1208;70;764;295;0,438109913;0,066849315;4,381099127;0,668493151;230;716;3,1;0,043478261;0,01396648;R;XP4;292158;280
290064;;D;29;H;68;Trans;From;13;To;64;Pr;2;Qual;1;FinPrice;32;Price;21,12;StdPrice;27,26;BuyPrice;19,77;Age;1;Qty;10;Qual;0,782385;2;292200;25,2437;70;461;355;0,515151515;0,068285281;5,151515152;0,682852807;70;566;8,1;0,142857143;0,017667845;R;XP4;292264;180
290045;;D;29;H;70;Trans;From;18;To;45;Pr;1;Qual;7;FinPrice;32;Price;23,03;StdPrice;23,27;BuyPrice;17,52;Age;0;Qty;10;Qual;0,78986;2;291200;29,0271;70;296;248;0,389491967;0,314497717;3,89491967;3,144977169;50;333;6,7;0,2;0,03003003;N;XP4;291245;80
290045;;D;29;H;73;Trans;From;5;To;45;Pr;2;Qual;1;FinPrice;32;Price;20,55;StdPrice;20,91;BuyPrice;16,71;Age;1;Qty;9;Qual;0,631896;1;292100;23,1208;70;764;295;0,557177616;0,229802513;5,01459854;2,068222621;230;716;3,1;0,039130435;0,012569832;N;XP4;292145;80
